Dyad,Cov,StartFrame,S_Around_Overall_Time,S_Monitor_Overall_Time,S_Keyboard_Overall_Time,S_Face_Overall_Time,S_Around_Mean,S_Monitor_Mean,S_Keyboard_Mean,S_Face_Mean,S_NoFace_Mean,S_CompOnly_Mean,S_BodyOnly_Mean,S_Around_Median,S_Monitor_Median,S_Keyboard_Median,S_Face_Median,S_NoFace_Median,S_CompOnly_Median,S_BodyOnly_Median,S_Around_PopularSD,S_Monitor_PopularSD,S_Keyboard_PopularSD,S_Face_PopularSD,S_NoFace_PopularSD,S_CompOnly_PopularSD,S_BodyOnly_PopularSD,S_Around_Frequency,S_Monitor_Frequency,S_Keyboard_Frequency,S_Face_Frequency,S_NoFace_Frequency,S_CompOnly_Frequency,S_BodyOnly_Frequency,S_Around_Max,S_Monitor_Max,S_Keyboard_Max,S_Face_Max,S_NoFace_Max,S_CompOnly_Max,S_BodyOnly_Max,S_Around_Min,S_Monitor_Min,S_Keyboard_Min,S_Face_Min,S_NoFace_Min,S_CompOnly_Min,S_BodyOnly_Min,H_NoSpeak_Overall_Time,H_Typing_Overall_Time,H_Speaking_Overall_Time,H_SSS_Overall_Time,H_Hovering_Overall_Time,H_NoSpeak_Mean,H_Typing_Mean,H_Speaking_Mean,H_SSS_Mean,H_Hovering_Mean,H_Sound_Mean,H_NoSound_Mean,H_NoSpeak_Median,H_Typing_Median,H_Speaking_Median,H_SSS_Median,H_Hovering_Median,H_Sound_Median,H_NoSound_Median,H_NoSpeak_PopularSD,H_Typing_PopularSD,H_Speaking_PopularSD,H_SSS_PopularSD,H_Hovering_PopularSD,H_Sound_PopularSD,H_NoSound_PopularSD,H_NoSpeak_Frequency,H_Typing_Frequency,H_Speaking_Frequency,H_SSS_Frequency,H_Hovering_Frequency,H_Sound_Frequency,H_NoSound_Frequency,H_NoSpeak_Max,H_Typing_Max,H_Speaking_Max,H_SSS_Max,H_Hovering_Max,H_Sound_Max,H_NoSound_Max,H_NoSpeak_Min,H_Typing_Min,H_Speaking_Min,H_SSS_Min,H_Hovering_Min,H_Sound_Min,H_NoSound_Min,S_NoSpeak_Overall_Time,S_Typing_Overall_Time,S_Speaking_Overall_Time,S_SSS_Overall_Time,S_Hovering_Overall_Time,S_NoSpeak_Mean,S_Typing_Mean,S_Speaking_Mean,S_SSS_Mean,S_Hovering_Mean,S_Sound_Mean,S_NoSound_Mean,S_NoSpeak_Median,S_Typing_Median,S_Speaking_Median,S_SSS_Median,S_Hovering_Median,S_Sound_Median,S_NoSound_Median,S_NoSpeak_PopularSD,S_Typing_PopularSD,S_Speaking_PopularSD,S_SSS_PopularSD,S_Hovering_PopularSD,S_Sound_PopularSD,S_NoSound_PopularSD,S_NoSpeak_Frequency,S_Typing_Frequency,S_Speaking_Frequency,S_SSS_Frequency,S_Hovering_Frequency,S_Sound_Frequency,S_NoSound_Frequency,S_NoSpeak_Max,S_Typing_Max,S_Speaking_Max,S_SSS_Max,S_Hovering_Max,S_Sound_Max,S_NoSound_Max,S_NoSpeak_Min,S_Typing_Min,S_Speaking_Min,S_SSS_Min,S_Hovering_Min,S_Sound_Min,S_NoSound_Min
3,2,3000,1287.0,1266.0,210.0,237.0,67.736842105263165,57.545454545454547,42.0,26.333333333333332,276.30000000000001,61.5,34.384615384615387,62.0,46.5,40.0,20.0,202.0,46.5,34.0,36.72779258167359,38.430252373887178,20.278066969018521,16.39783183499846,250.53943801325971,43.055197131124601,18.412113326822734,19.0,22.0,5.0,9.0,10.0,24.0,13.0,161.0,162.0,74.0,59.0,755.0,162.0,74.0,12.0,14.0,12.0,9.0,17.0,12.0,9.0,61.0,2776.0,163.0,0.0,0.0,30.5,925.33333333333337,81.5,0.0,0.0,81.5,945.66666666666663,30.5,1009.0,81.5,0.0,0.0,81.5,1037.0,2.5,209.78136767173157,0.5,0.0,0.0,0.5,224.23995084631008,2.0,3.0,2.0,0.0,0.0,2.0,3.0,33.0,1130.0,82.0,0.0,0.0,82.0,1163.0,28.0,637.0,81.0,0.0,0.0,81.0,637.0,2760.0,0.0,240.0,0.0,0.0,690.0,0.0,80.0,0.0,0.0,80.0,690.0,792.0,0.0,47.0,0.0,0.0,47.0,792.0,382.34866287199173,0.0,61.356879538212063,0.0,0.0,61.356879538212063,382.34866287199173,4.0,0.0,3.0,0.0,0.0,3.0,4.0,1106.0,0.0,166.0,0.0,0.0,166.0,1106.0,70.0,0.0,27.0,0.0,0.0,27.0,70.0
3,2,6000,1189.0,1551.0,39.0,221.0,84.928571428571431,110.78571428571429,19.5,27.625,308.77777777777777,99.375,26.0,65.5,120.5,19.5,23.5,241.0,81.0,23.0,56.149627000051368,66.398341816030069,0.5,15.280195515764843,204.96274879856028,69.058738585352103,14.049911031746785,14.0,14.0,2.0,8.0,9.0,16.0,10.0,215.0,211.0,20.0,64.0,684.0,211.0,64.0,13.0,14.0,19.0,12.0,48.0,14.0,12.0,97.0,2699.0,204.0,0.0,0.0,48.5,674.75,68.0,0.0,0.0,68.0,699.0,48.5,580.5,80.0,0.0,0.0,80.0,610.0,10.5,474.38348147885586,20.607442021431645,0.0,0.0,20.607442021431645,480.61939203490323,2.0,4.0,3.0,0.0,0.0,3.0,4.0,59.0,1398.0,85.0,0.0,0.0,85.0,1436.0,38.0,140.0,39.0,0.0,0.0,39.0,140.0,2393.0,0.0,607.0,0.0,0.0,478.60000000000002,0.0,151.75,0.0,0.0,151.75,478.60000000000002,286.0,0.0,106.5,0.0,0.0,106.5,286.0,450.51064360345583,0.0,114.54120437641643,0.0,0.0,114.54120437641643,450.51064360345583,5.0,0.0,4.0,0.0,0.0,4.0,5.0,1298.0,0.0,339.0,0.0,0.0,339.0,1298.0,34.0,0.0,55.0,0.0,0.0,55.0,34.0
5,1,0,434.0,567.0,221.0,1778.0,39.454545454545453,37.799999999999997,18.416666666666668,65.851851851851848,45.25925925925926,35.81818181818182,86.913043478260875,37.0,38.0,17.5,36.0,37.0,31.5,53.0,21.839762054829496,21.927760183535998,6.0753372105770573,59.934967042190173,33.91448133018914,22.678857522203291,79.745744356116916,11.0,15.0,12.0,27.0,27.0,22.0,23.0,75.0,104.0,29.0,249.0,165.0,104.0,249.0,5.0,14.0,9.0,10.0,9.0,9.0,10.0,888.0,1386.0,577.0,149.0,0.0,111.0,138.59999999999999,72.125,49.666666666666664,0.0,72.599999999999994,206.72727272727272,74.0,104.5,61.5,49.0,0.0,58.5,175.0,101.82214886752293,94.802109681166911,31.565160778934739,6.5489609014628334,0.0,34.059359947010158,100.04370945568188,8.0,10.0,8.0,3.0,0.0,10.0,11.0,353.0,342.0,153.0,58.0,0.0,153.0,383.0,31.0,30.0,46.0,42.0,0.0,42.0,80.0,2603.0,0.0,397.0,0.0,0.0,867.66666666666663,0.0,132.33333333333334,0.0,0.0,132.33333333333334,867.66666666666663,969.0,0.0,95.0,0.0,0.0,95.0,969.0,402.43122255720778,0.0,88.924437336176354,0.0,0.0,88.924437336176354,402.43122255720778,3.0,0.0,3.0,0.0,0.0,3.0,3.0,1302.0,0.0,255.0,0.0,0.0,255.0,1302.0,332.0,0.0,47.0,0.0,0.0,47.0,332.0
5,1,3000,561.0,304.0,85.0,2050.0,70.125,30.399999999999999,14.166666666666666,102.5,47.5,29.923076923076923,125.58823529411765,73.5,25.0,14.0,45.0,40.5,22.0,62.0,35.129892897644879,14.037093716293271,6.0115629322904782,127.87708942574505,31.850431708220221,17.516855787680349,156.31343279883657,8.0,10.0,6.0,20.0,20.0,13.0,17.0,118.0,57.0,22.0,543.0,118.0,65.0,582.0,13.0,14.0,7.0,18.0,8.0,8.0,18.0,768.0,1616.0,616.0,0.0,0.0,96.0,179.55555555555554,68.444444444444443,0.0,0.0,68.444444444444443,238.40000000000001,98.5,180.0,60.0,0.0,0.0,60.0,220.5,36.884956283015981,134.32722162367463,26.571125142869366,0.0,0.0,26.571125142869366,151.20859763915544,8.0,9.0,9.0,0.0,0.0,9.0,10.0,164.0,482.0,122.0,0.0,0.0,122.0,569.0,29.0,23.0,37.0,0.0,0.0,37.0,52.0,2025.0,0.0,975.0,0.0,0.0,337.5,0.0,139.28571428571428,0.0,0.0,139.28571428571428,337.5,419.0,0.0,93.0,0.0,0.0,93.0,419.0,131.57855701696485,0.0,134.19358541803308,0.0,0.0,134.19358541803308,131.57855701696485,6.0,0.0,7.0,0.0,0.0,7.0,6.0,430.0,0.0,457.0,0.0,0.0,457.0,430.0,79.0,0.0,42.0,0.0,0.0,42.0,79.0
5,1,6000,639.0,265.0,220.0,1876.0,71.0,37.857142857142854,27.5,89.333333333333329,53.523809523809526,40.416666666666664,131.0,60.0,43.0,20.5,49.0,50.0,33.5,39.0,45.645980716329838,10.218031281284381,14.230249470757707,101.96420162340515,36.772944308371287,20.072611245730393,208.50989185168172,9.0,7.0,8.0,21.0,21.0,12.0,16.0,135.0,50.0,60.0,380.0,135.0,79.0,718.0,12.0,21.0,14.0,6.0,12.0,18.0,6.0,782.0,1669.0,483.0,66.0,0.0,156.40000000000001,208.625,80.5,66.0,0.0,78.428571428571431,306.375,122.0,253.0,79.5,66.0,0.0,70.0,267.0,123.01967322343204,80.115444047948714,17.689450716929191,0.0,0.0,17.14523792991714,169.80351696887789,5.0,8.0,6.0,1.0,0.0,7.0,8.0,382.0,303.0,104.0,66.0,0.0,104.0,646.0,18.0,93.0,60.0,66.0,0.0,60.0,99.0,2288.0,0.0,712.0,0.0,0.0,572.0,0.0,178.0,0.0,0.0,178.0,572.0,393.0,0.0,163.0,0.0,0.0,163.0,393.0,424.34596734268609,0.0,84.314885992925355,0.0,0.0,84.314885992925355,424.34596734268609,4.0,0.0,4.0,0.0,0.0,4.0,4.0,1295.0,0.0,295.0,0.0,0.0,295.0,1295.0,207.0,0.0,91.0,0.0,0.0,91.0,207.0
5,2,0,355.0,1624.0,181.0,840.0,50.714285714285715,90.222222222222229,25.857142857142858,49.411764705882355,120.0,112.8125,46.409090909090907,46.0,53.0,21.0,34.0,81.5,98.0,37.5,26.217302278753056,107.08384853601382,10.762747543907064,37.078706150929669,155.98290504624751,115.98071970698406,34.986567670398479,7.0,18.0,7.0,17.0,18.0,16.0,22.0,86.0,502.0,43.0,167.0,724.0,523.0,167.0,15.0,7.0,14.0,15.0,7.0,7.0,14.0,0.0,2876.0,124.0,0.0,0.0,0.0,958.66666666666663,62.0,0.0,0.0,62.0,958.66666666666663,0.0,934.0,62.0,0.0,0.0,62.0,934.0,0.0,293.64074800491994,5.0,0.0,0.0,5.0,293.64074800491994,0.0,3.0,2.0,0.0,0.0,2.0,3.0,0.0,1330.0,67.0,0.0,0.0,67.0,1330.0,0.0,612.0,57.0,0.0,0.0,57.0,612.0,2969.0,0.0,31.0,0.0,0.0,989.66666666666663,0.0,15.5,0.0,0.0,15.5,989.66666666666663,1052.0,0.0,15.5,0.0,0.0,15.5,1052.0,368.0310977198651,0.0,1.5,0.0,0.0,1.5,368.0310977198651,3.0,0.0,2.0,0.0,0.0,2.0,3.0,1406.0,0.0,17.0,0.0,0.0,17.0,1406.0,511.0,0.0,14.0,0.0,0.0,14.0,511.0
5,2,3000,207.0,1468.0,239.0,1086.0,41.399999999999999,73.400000000000006,26.555555555555557,63.882352941176471,106.33333333333333,85.349999999999994,69.736842105263165,30.0,54.5,29.0,33.0,78.0,77.0,39.0,22.623881187806834,64.429341142060423,7.2435582280029429,96.982037362257245,111.89727431890378,64.450193948505699,100.15505983763542,5.0,20.0,9.0,17.0,18.0,20.0,19.0,83.0,246.0,39.0,378.0,503.0,246.0,378.0,18.0,11.0,16.0,11.0,11.0,11.0,14.0,0.0,2829.0,63.0,108.0,0.0,0.0,707.25,31.5,54.0,0.0,42.75,707.25,0.0,683.0,31.5,54.0,0.0,39.5,683.0,0.0,195.98389602209667,1.5,8.0,0.0,12.636751956100111,195.98389602209667,0.0,4.0,2.0,2.0,0.0,4.0,4.0,0.0,1005.0,33.0,62.0,0.0,62.0,1005.0,0.0,458.0,30.0,46.0,0.0,30.0,458.0,2961.0,0.0,39.0,0.0,0.0,1480.5,0.0,39.0,0.0,0.0,39.0,1480.5,1480.5,0.0,39.0,0.0,0.0,39.0,1480.5,577.5,0.0,0.0,0.0,0.0,0.0,577.5,2.0,0.0,1.0,0.0,0.0,1.0,2.0,2058.0,0.0,39.0,0.0,0.0,39.0,2058.0,903.0,0.0,39.0,0.0,0.0,39.0,903.0
5,2,6000,1245.0,770.0,80.0,905.0,88.928571428571431,85.555555555555557,20.0,50.277777777777779,110.26315789473684,70.833333333333329,57.941176470588232,40.0,45.0,20.5,39.0,64.0,37.0,50.0,153.11968441419296,97.694661643204682,6.1237243569579451,44.274152925651229,160.75507427704162,90.680605546181823,45.255445675871975,14.0,9.0,4.0,18.0,19.0,12.0,17.0,632.0,344.0,28.0,211.0,660.0,344.0,211.0,10.0,16.0,11.0,13.0,10.0,11.0,13.0,332.0,2581.0,87.0,0.0,0.0,332.0,1290.5,43.5,0.0,0.0,43.5,1456.5,332.0,1290.5,43.5,0.0,0.0,43.5,1456.5,0.0,353.5,14.5,0.0,0.0,14.5,519.5,1.0,2.0,2.0,0.0,0.0,2.0,2.0,332.0,1644.0,58.0,0.0,0.0,58.0,1976.0,332.0,937.0,29.0,0.0,0.0,29.0,937.0,1896.0,0.0,1104.0,0.0,0.0,632.0,0.0,552.0,0.0,0.0,552.0,632.0,835.0,0.0,552.0,0.0,0.0,552.0,835.0,369.12418867728871,0.0,538.0,0.0,0.0,538.0,369.12418867728871,3.0,0.0,2.0,0.0,0.0,2.0,3.0,947.0,0.0,1090.0,0.0,0.0,1090.0,947.0,114.0,0.0,14.0,0.0,0.0,14.0,114.0
6,1,0,395.0,373.0,98.0,2134.0,26.333333333333332,28.692307692307693,19.600000000000001,85.359999999999999,33.307692307692307,31.399999999999999,93.0,28.0,19.0,17.0,50.0,32.5,32.0,54.5,15.839472494022296,18.184459194955942,9.6249675324127715,99.779709360170017,21.753459903001161,20.876781361119821,99.468588006465637,15.0,13.0,5.0,25.0,26.0,15.0,24.0,56.0,61.0,35.0,434.0,91.0,83.0,434.0,4.0,10.0,7.0,7.0,4.0,7.0,9.0,846.0,1411.0,474.0,269.0,0.0,94.0,128.27272727272728,59.25,89.666666666666671,0.0,67.545454545454547,188.08333333333334,74.0,90.0,57.5,84.0,0.0,58.0,192.0,68.264192663504048,106.70868662697004,14.592378147512488,23.612614331233114,0.0,22.145648603419041,127.91824103265684,9.0,11.0,8.0,3.0,0.0,11.0,12.0,226.0,384.0,88.0,121.0,0.0,121.0,384.0,15.0,20.0,41.0,64.0,0.0,41.0,15.0,2126.0,0.0,874.0,0.0,0.0,193.27272727272728,0.0,79.454545454545453,0.0,0.0,79.454545454545453,193.27272727272728,167.0,0.0,59.0,0.0,0.0,59.0,167.0,134.14652159559839,0.0,63.687252379911008,0.0,0.0,63.687252379911008,134.14652159559839,11.0,0.0,11.0,0.0,0.0,11.0,11.0,426.0,0.0,229.0,0.0,0.0,229.0,426.0,33.0,0.0,6.0,0.0,0.0,6.0,33.0
6,1,3000,788.0,657.0,147.0,1408.0,39.399999999999999,43.799999999999997,29.399999999999999,46.93333333333333,53.06666666666667,42.315789473684212,59.807692307692307,29.0,34.0,23.0,29.5,31.5,33.0,40.0,32.542894769826482,38.549016416332428,12.370933675353692,39.633263246363597,54.398488541094189,35.213712388304145,49.381574912394221,20.0,15.0,5.0,30.0,30.0,19.0,26.0,136.0,158.0,52.0,150.0,230.0,158.0,202.0,8.0,9.0,18.0,9.0,9.0,9.0,9.0,798.0,1841.0,361.0,0.0,0.0,266.0,613.66666666666663,180.5,0.0,0.0,180.5,879.66666666666663,335.0,588.0,180.5,0.0,0.0,180.5,934.0,105.45457157784421,244.39903618649745,23.5,0.0,0.0,23.5,159.42466001915207,3.0,3.0,2.0,0.0,0.0,2.0,3.0,346.0,925.0,204.0,0.0,0.0,204.0,1042.0,117.0,328.0,157.0,0.0,0.0,157.0,663.0,2187.0,0.0,813.0,0.0,0.0,546.75,0.0,203.25,0.0,0.0,203.25,546.75,560.5,0.0,239.0,0.0,0.0,239.0,560.5,379.43864787340783,0.0,124.95074029392543,0.0,0.0,124.95074029392543,379.43864787340783,4.0,0.0,4.0,0.0,0.0,4.0,4.0,1020.0,0.0,323.0,0.0,0.0,323.0,1020.0,46.0,0.0,12.0,0.0,0.0,12.0,46.0
6,1,6000,444.0,836.0,184.0,1536.0,27.75,52.25,61.333333333333336,49.548387096774192,47.225806451612904,60.0,57.333333333333336,21.0,26.0,62.0,27.0,26.0,42.0,29.0,15.923645939294179,59.453237926962395,37.56180092712394,56.540501446751925,52.695540410819824,58.968585854224614,69.750667061724627,16.0,16.0,3.0,31.0,31.0,17.0,30.0,71.0,248.0,107.0,310.0,266.0,248.0,310.0,6.0,8.0,15.0,7.0,6.0,8.0,7.0,1206.0,1210.0,584.0,0.0,0.0,301.5,242.0,146.0,0.0,0.0,146.0,483.19999999999999,254.0,234.0,124.0,0.0,0.0,124.0,482.0,175.42163492568412,115.84990289162957,56.129314978894939,0.0,0.0,56.129314978894939,227.21214756258081,4.0,5.0,4.0,0.0,0.0,4.0,5.0,562.0,447.0,241.0,0.0,0.0,241.0,827.0,136.0,120.0,95.0,0.0,0.0,95.0,144.0,1927.0,0.0,1073.0,0.0,0.0,385.39999999999998,0.0,268.25,0.0,0.0,268.25,385.39999999999998,391.0,0.0,224.0,0.0,0.0,224.0,391.0,127.19213812181945,0.0,174.75321885447491,0.0,0.0,174.75321885447491,127.19213812181945,5.0,0.0,4.0,0.0,0.0,4.0,5.0,601.0,0.0,521.0,0.0,0.0,521.0,601.0,223.0,0.0,104.0,0.0,0.0,104.0,223.0
6,2,0,855.0,633.0,391.0,1121.0,65.769230769230774,45.214285714285715,39.100000000000001,53.38095238095238,89.476190476190482,46.545454545454547,72.0,49.0,25.0,30.5,25.0,31.0,27.5,30.0,55.484098686926444,60.98966958361364,25.606444501335989,66.879761470351156,177.40661367593859,54.203092223705923,95.138495538521809,13.0,14.0,10.0,21.0,21.0,22.0,21.0,176.0,198.0,90.0,290.0,818.0,209.0,382.0,7.0,4.0,9.0,6.0,7.0,4.0,6.0,237.0,2697.0,66.0,0.0,0.0,118.5,1348.5,66.0,0.0,0.0,66.0,1467.0,118.5,1348.5,66.0,0.0,0.0,66.0,1467.0,66.5,253.5,0.0,0.0,0.0,0.0,187.0,2.0,2.0,1.0,0.0,0.0,1.0,2.0,185.0,1602.0,66.0,0.0,0.0,66.0,1654.0,52.0,1095.0,66.0,0.0,0.0,66.0,1280.0,2635.0,0.0,365.0,0.0,0.0,878.33333333333337,0.0,182.5,0.0,0.0,182.5,878.33333333333337,1027.0,0.0,182.5,0.0,0.0,182.5,1027.0,587.5601151277109,0.0,39.5,0.0,0.0,39.5,587.5601151277109,3.0,0.0,2.0,0.0,0.0,2.0,3.0,1512.0,0.0,222.0,0.0,0.0,222.0,1512.0,96.0,0.0,143.0,0.0,0.0,143.0,96.0
6,2,3000,914.0,460.0,36.0,1590.0,48.10526315789474,28.75,18.0,58.888888888888886,54.230769230769234,29.176470588235293,60.222222222222221,46.0,23.0,18.0,24.0,48.0,22.0,28.0,24.332985489361654,16.188344572562077,3.0,63.620596090523868,32.981705526068296,17.941851481998064,62.957559681007758,19.0,16.0,2.0,27.0,26.0,17.0,27.0,130.0,64.0,21.0,240.0,132.0,77.0,240.0,11.0,9.0,15.0,2.0,9.0,9.0,2.0,1289.0,1464.0,207.0,40.0,0.0,429.66666666666669,292.80000000000001,69.0,40.0,0.0,61.75,550.60000000000002,173.0,162.0,62.0,40.0,0.0,51.0,313.0,432.64252629111201,270.1076822306245,30.210373494325861,0.0,0.0,29.020466915609749,370.58958431127013,3.0,5.0,3.0,1.0,0.0,4.0,5.0,1039.0,827.0,109.0,40.0,0.0,109.0,1145.0,77.0,106.0,36.0,40.0,0.0,36.0,229.0,1640.0,0.0,1360.0,0.0,0.0,328.0,0.0,340.0,0.0,0.0,340.0,328.0,176.0,0.0,142.5,0.0,0.0,142.5,176.0,262.37377917772193,0.0,398.82765701490661,0.0,0.0,398.82765701490661,262.37377917772193,5.0,0.0,4.0,0.0,0.0,4.0,5.0,832.0,0.0,1026.0,0.0,0.0,1026.0,832.0,120.0,0.0,49.0,0.0,0.0,49.0,120.0
6,2,6000,494.0,726.0,241.0,1539.0,49.399999999999999,40.333333333333336,48.200000000000003,64.125,60.875,43.954545454545453,89.0,33.5,30.0,38.0,25.5,45.0,34.5,31.0,40.378707260138974,33.304987948087025,29.613510430207359,90.719490968956976,59.423138380600534,33.941764662871499,137.95579001984657,10.0,18.0,5.0,24.0,24.0,22.0,20.0,140.0,151.0,104.0,367.0,286.0,151.0,624.0,12.0,9.0,20.0,5.0,9.0,9.0,5.0,273.0,2456.0,271.0,0.0,0.0,91.0,818.66666666666663,90.333333333333329,0.0,0.0,90.333333333333329,682.25,100.0,524.0,44.0,0.0,0.0,44.0,416.0,38.496753109840313,678.6272090690801,66.944421392342733,0.0,0.0,66.944421392342733,678.16346665092476,3.0,3.0,3.0,0.0,0.0,3.0,4.0,133.0,1757.0,185.0,0.0,0.0,185.0,1797.0,40.0,175.0,42.0,0.0,0.0,42.0,100.0,2785.0,0.0,215.0,0.0,0.0,928.33333333333337,0.0,71.666666666666671,0.0,0.0,71.666666666666671,928.33333333333337,610.0,0.0,77.0,0.0,0.0,77.0,610.0,734.66288565270236,0.0,15.173075568988057,0.0,0.0,15.173075568988057,734.66288565270236,3.0,0.0,3.0,0.0,0.0,3.0,3.0,1944.0,0.0,87.0,0.0,0.0,87.0,1944.0,231.0,0.0,51.0,0.0,0.0,51.0,231.0
7,1,0,147.0,24.0,766.0,2063.0,24.5,24.0,42.555555555555557,98.238095238095241,44.61904761904762,41.578947368421055,404.14285714285717,22.5,24.0,32.0,68.0,33.0,31.0,158.0,11.38346754435279,0.0,28.43554548296164,74.868713512645243,27.893464314672766,27.98555226780547,642.95132643401973,6.0,1.0,18.0,21.0,21.0,19.0,7.0,45.0,24.0,102.0,260.0,102.0,102.0,1969.0,11.0,24.0,11.0,25.0,11.0,11.0,33.0,339.0,1902.0,357.0,130.0,272.0,113.0,237.75,71.400000000000006,65.0,90.666666666666671,69.571428571428569,314.125,112.0,227.5,62.0,65.0,67.0,62.0,283.0,26.545558322752729,139.75849705831843,25.656188337319321,3.0,40.745824598628779,21.934038406466023,120.49837913847638,3.0,8.0,5.0,2.0,3.0,7.0,8.0,146.0,546.0,116.0,68.0,148.0,116.0,546.0,81.0,102.0,40.0,62.0,57.0,40.0,161.0,2535.0,0.0,465.0,0.0,0.0,422.5,0.0,93.0,0.0,0.0,93.0,422.5,395.0,0.0,70.0,0.0,0.0,70.0,395.0,184.15459990634679,0.0,64.992307237087687,0.0,0.0,64.992307237087687,184.15459990634679,6.0,0.0,5.0,0.0,0.0,5.0,6.0,744.0,0.0,183.0,0.0,0.0,183.0,744.0,194.0,0.0,12.0,0.0,0.0,12.0,194.0
7,1,3000,690.0,14.0,761.0,1535.0,57.5,14.0,54.357142857142854,66.739130434782609,63.695652173913047,55.357142857142854,164.0,28.5,14.0,30.0,51.0,33.0,36.5,99.5,58.098336178127049,0.0,48.331603300025343,55.320581429325543,70.08220935482079,47.898116787998411,242.89562720289084,12.0,1.0,14.0,23.0,23.0,14.0,14.0,186.0,14.0,169.0,249.0,298.0,169.0,998.0,12.0,14.0,12.0,17.0,12.0,12.0,21.0,450.0,1539.0,496.0,22.0,493.0,112.5,307.80000000000001,99.200000000000003,22.0,246.5,129.5,496.39999999999998,88.5,363.0,91.0,22.0,246.5,125.5,510.0,89.029489496458424,216.20120258684966,41.17960660326905,0.0,30.5,34.917760523836577,260.261099667238,4.0,5.0,5.0,1.0,2.0,4.0,5.0,256.0,601.0,176.0,22.0,277.0,176.0,895.0,17.0,38.0,60.0,22.0,216.0,91.0,83.0,2262.0,0.0,738.0,0.0,0.0,377.0,0.0,147.59999999999999,0.0,0.0,147.59999999999999,377.0,383.0,0.0,58.0,0.0,0.0,58.0,383.0,251.01593574910737,0.0,138.15440637200103,0.0,0.0,138.15440637200103,251.01593574910737,6.0,0.0,5.0,0.0,0.0,5.0,6.0,732.0,0.0,363.0,0.0,0.0,363.0,732.0,54.0,0.0,27.0,0.0,0.0,27.0,54.0
7,1,6000,1412.0,0.0,295.0,1293.0,156.88888888888889,0.0,73.75,99.461538461538467,142.25,73.75,158.80000000000001,24.0,0.0,83.5,56.0,52.5,83.5,77.5,191.96090136879693,0.0,33.326978560919677,81.960229928550277,183.20440542374155,33.326978560919677,155.8080870815119,9.0,0.0,4.0,13.0,12.0,4.0,10.0,494.0,0.0,107.0,258.0,543.0,107.0,481.0,12.0,0.0,21.0,28.0,12.0,21.0,31.0,220.0,2064.0,341.0,178.0,197.0,73.333333333333329,294.85714285714283,113.66666666666667,89.0,197.0,103.8,413.5,77.0,280.0,131.0,89.0,197.0,102.0,334.5,10.530379332620875,289.02023091394659,56.0614741947524,13.0,0.0,45.818773444953756,311.09417116579561,3.0,7.0,3.0,2.0,1.0,5.0,6.0,84.0,861.0,172.0,102.0,197.0,172.0,861.0,59.0,10.0,38.0,76.0,197.0,38.0,56.0,2406.0,0.0,594.0,0.0,0.0,481.19999999999999,0.0,118.8,0.0,0.0,118.8,481.19999999999999,459.0,0.0,53.0,0.0,0.0,53.0,459.0,225.78786504150307,0.0,118.56879859389652,0.0,0.0,118.56879859389652,225.78786504150307,5.0,0.0,5.0,0.0,0.0,5.0,5.0,721.0,0.0,295.0,0.0,0.0,295.0,721.0,95.0,0.0,1.0,0.0,0.0,1.0,95.0
7,2,0,1092.0,41.0,568.0,1299.0,121.33333333333333,20.5,142.0,118.09090909090909,141.75,101.5,186.69999999999999,72.0,20.5,125.0,89.0,96.0,50.0,137.5,108.41381625768717,5.5,99.88993943335835,98.781167275267919,133.80030206742185,99.712503395177748,154.43772207592289,9.0,2.0,4.0,11.0,12.0,6.0,10.0,364.0,26.0,286.0,298.0,432.0,286.0,480.0,13.0,15.0,32.0,10.0,13.0,15.0,15.0,0.0,2554.0,100.0,120.0,226.0,0.0,851.33333333333337,100.0,60.0,113.0,110.0,926.66666666666663,0.0,290.0,100.0,60.0,113.0,110.0,402.0,0.0,961.07763589744513,0.0,37.0,1.0,13.0,993.67913444039993,0.0,3.0,1.0,2.0,2.0,2.0,3.0,0.0,2204.0,100.0,97.0,114.0,123.0,2318.0,0.0,60.0,100.0,23.0,112.0,97.0,60.0,2774.0,0.0,226.0,0.0,0.0,693.5,0.0,75.333333333333329,0.0,0.0,75.333333333333329,693.5,601.5,0.0,80.0,0.0,0.0,80.0,601.5,485.74195824532188,0.0,11.115554667022044,0.0,0.0,11.115554667022044,485.74195824532188,4.0,0.0,3.0,0.0,0.0,3.0,4.0,1398.0,0.0,86.0,0.0,0.0,86.0,1398.0,173.0,0.0,60.0,0.0,0.0,60.0,173.0
