Dyad,Cov,S_Around_Overall_Time,S_Monitor_Overall_Time,S_Keyboard_Overall_Time,S_Face_Overall_Time,S_Around_Mean,S_Monitor_Mean,S_Keyboard_Mean,S_Face_Mean,S_NoFace_Mean,S_CompOnly_Mean,S_BodyOnly_Mean,S_Around_Median,S_Monitor_Median,S_Keyboard_Median,S_Face_Median,S_NoFace_Median,S_CompOnly_Median,S_BodyOnly_Median,S_Around_PopularSD,S_Monitor_PopularSD,S_Keyboard_PopularSD,S_Face_PopularSD,S_NoFace_PopularSD,S_CompOnly_PopularSD,S_BodyOnly_PopularSD,S_Around_Frequency,S_Monitor_Frequency,S_Keyboard_Frequency,S_Face_Frequency,S_NoFace_Frequency,S_CompOnly_Frequency,S_BodyOnly_Frequency,S_Around_Max,S_Monitor_Max,S_Keyboard_Max,S_Face_Max,S_NoFace_Max,S_CompOnly_Max,S_BodyOnly_Max,S_Around_Min,S_Monitor_Min,S_Keyboard_Min,S_Face_Min,S_NoFace_Min,S_CompOnly_Min,S_BodyOnly_Min,H_NoSpeak_Overall_Time,H_Typing_Overall_Time,H_Speaking_Overall_Time,H_SSS_Overall_Time,H_Hovering_Overall_Time,H_NoSpeak_Mean,H_Typing_Mean,H_Speaking_Mean,H_SSS_Mean,H_Hovering_Mean,H_Sound_Mean,H_NoSound_Mean,H_NoSpeak_Median,H_Typing_Median,H_Speaking_Median,H_SSS_Median,H_Hovering_Median,H_Sound_Median,H_NoSound_Median,H_NoSpeak_PopularSD,H_Typing_PopularSD,H_Speaking_PopularSD,H_SSS_PopularSD,H_Hovering_PopularSD,H_Sound_PopularSD,H_NoSound_PopularSD,H_NoSpeak_Frequency,H_Typing_Frequency,H_Speaking_Frequency,H_SSS_Frequency,H_Hovering_Frequency,H_Sound_Frequency,H_NoSound_Frequency,H_NoSpeak_Max,H_Typing_Max,H_Speaking_Max,H_SSS_Max,H_Hovering_Max,H_Sound_Max,H_NoSound_Max,H_NoSpeak_Min,H_Typing_Min,H_Speaking_Min,H_SSS_Min,H_Hovering_Min,H_Sound_Min,H_NoSound_Min,S_NoSpeak_Overall_Time,S_Typing_Overall_Time,S_Speaking_Overall_Time,S_SSS_Overall_Time,S_Hovering_Overall_Time,S_NoSpeak_Mean,S_Typing_Mean,S_Speaking_Mean,S_SSS_Mean,S_Hovering_Mean,S_Sound_Mean,S_NoSound_Mean,S_NoSpeak_Median,S_Typing_Median,S_Speaking_Median,S_SSS_Median,S_Hovering_Median,S_Sound_Median,S_NoSound_Median,S_NoSpeak_PopularSD,S_Typing_PopularSD,S_Speaking_PopularSD,S_SSS_PopularSD,S_Hovering_PopularSD,S_Sound_PopularSD,S_NoSound_PopularSD,S_NoSpeak_Frequency,S_Typing_Frequency,S_Speaking_Frequency,S_SSS_Frequency,S_Hovering_Frequency,S_Sound_Frequency,S_NoSound_Frequency,S_NoSpeak_Max,S_Typing_Max,S_Speaking_Max,S_SSS_Max,S_Hovering_Max,S_Sound_Max,S_NoSound_Max,S_NoSpeak_Min,S_Typing_Min,S_Speaking_Min,S_SSS_Min,S_Hovering_Min,S_Sound_Min,S_NoSound_Min
51,1,524.0,203.0,772.0,7501.0,30.823529411764707,22.555555555555557,18.829268292682926,120.98387096774194,24.57377049180328,20.3125,306.40740740740739,29.0,17.0,16.0,84.5,17.0,17.0,270.0,19.379295483211081,18.000685857989541,10.08476861416214,117.88163718330182,18.573256833144502,13.467795306458539,249.69837497198262,17.0,9.0,41.0,62.0,61.0,48.0,27.0,73.0,60.0,55.0,624.0,101.0,71.0,963.0,6.0,7.0,5.0,6.0,5.0,5.0,11.0,3611.0,3573.0,1816.0,0.0,0.0,144.44,142.91999999999999,72.640000000000001,0.0,0.0,72.640000000000001,287.36000000000001,143.0,110.0,65.0,0.0,0.0,65.0,252.0,69.389382473113272,94.918879049428313,28.00411398348464,0.0,0.0,28.00411398348464,133.13328058753754,25.0,25.0,25.0,0.0,0.0,25.0,25.0,314.0,419.0,146.0,0.0,0.0,146.0,656.0,23.0,17.0,40.0,0.0,0.0,40.0,54.0,7042.0,0.0,1958.0,0.0,0.0,293.41666666666669,0.0,85.130434782608702,0.0,0.0,85.130434782608702,293.41666666666669,263.5,0.0,73.0,0.0,0.0,73.0,263.5,158.83663427839591,0.0,71.890801460225589,0.0,0.0,71.890801460225589,158.83663427839591,24.0,0.0,23.0,0.0,0.0,23.0,24.0,751.0,0.0,315.0,0.0,0.0,315.0,751.0,65.0,0.0,14.0,0.0,0.0,14.0,65.0
51,2,1759.0,1160.0,2555.0,3526.0,53.303030303030305,50.434782608695649,60.833333333333336,66.528301886792448,105.26923076923077,74.299999999999997,160.02631578947367,34.0,40.0,51.0,47.0,73.5,52.5,139.0,44.248940989542916,34.254578985509077,49.982338150431971,63.566219750295254,100.69854390984078,80.759705299115595,162.73056304697189,33.0,23.0,42.0,53.0,52.0,50.0,38.0,211.0,155.0,248.0,315.0,515.0,481.0,878.0,6.0,7.0,9.0,8.0,6.0,7.0,8.0,320.0,8178.0,502.0,0.0,0.0,45.714285714285715,817.79999999999995,55.777777777777779,0.0,0.0,55.777777777777779,849.79999999999995,44.0,767.0,53.0,0.0,0.0,53.0,798.0,14.239926622145273,387.52362508626487,13.053545944623441,0.0,0.0,13.053545944623441,372.67889663891623,7.0,10.0,9.0,0.0,0.0,9.0,10.0,75.0,1524.0,79.0,0.0,0.0,79.0,1568.0,25.0,178.0,40.0,0.0,0.0,40.0,253.0,7064.0,0.0,1936.0,0.0,0.0,784.88888888888891,0.0,215.11111111111111,0.0,0.0,215.11111111111111,784.88888888888891,713.0,0.0,177.0,0.0,0.0,177.0,713.0,399.81202373238813,0.0,105.80216805638767,0.0,0.0,105.80216805638767,399.81202373238813,9.0,0.0,9.0,0.0,0.0,9.0,9.0,1381.0,0.0,455.0,0.0,0.0,455.0,1381.0,107.0,0.0,79.0,0.0,0.0,79.0,107.0
52,1,1281.0,1694.0,242.0,5783.0,37.676470588235297,31.37037037037037,18.615384615384617,73.202531645569621,40.212499999999999,29.784615384615385,82.534246575342465,28.0,28.0,14.0,54.0,32.0,25.0,67.0,27.855425692034022,19.289506162962649,8.5082626043381318,57.161636189131421,28.042242131291854,19.206162719047562,61.795083856370915,34.0,54.0,13.0,79.0,80.0,65.0,73.0,118.0,94.0,40.0,232.0,187.0,94.0,259.0,4.0,1.0,9.0,8.0,9.0,1.0,8.0,4378.0,3118.0,1504.0,0.0,0.0,190.34782608695653,94.484848484848484,50.133333333333333,0.0,0.0,50.133333333333333,241.80645161290323,147.0,44.0,38.5,0.0,0.0,38.5,112.0,130.6257876849651,117.66184758235013,32.867139956024303,0.0,0.0,32.867139956024303,287.70083244689221,23.0,33.0,30.0,0.0,0.0,30.0,31.0,458.0,524.0,151.0,0.0,0.0,151.0,1432.0,34.0,3.0,1.0,0.0,0.0,1.0,3.0,6560.0,0.0,2440.0,0.0,0.0,252.30769230769232,0.0,97.599999999999994,0.0,0.0,97.599999999999994,252.30769230769232,212.0,0.0,52.0,0.0,0.0,52.0,212.0,215.06256142212152,0.0,110.95007886432528,0.0,0.0,110.95007886432528,215.06256142212152,26.0,0.0,25.0,0.0,0.0,25.0,26.0,1169.0,0.0,428.0,0.0,0.0,428.0,1169.0,42.0,0.0,13.0,0.0,0.0,13.0,42.0
52,2,1860.0,1130.0,1977.0,4033.0,71.538461538461533,38.96551724137931,49.424999999999997,53.065789473684212,65.35526315789474,53.568965517241381,113.39622641509433,56.5,33.0,23.5,37.0,45.0,31.0,60.0,47.98976715383489,24.943360333613061,70.890721360415,50.496569848673822,65.448192437620463,64.155552362440503,113.58503416278069,26.0,29.0,40.0,76.0,76.0,58.0,53.0,184.0,130.0,369.0,291.0,369.0,369.0,576.0,8.0,12.0,1.0,3.0,8.0,1.0,8.0,1711.0,6831.0,458.0,0.0,0.0,171.09999999999999,487.92857142857144,41.636363636363633,0.0,0.0,41.636363636363633,711.83333333333337,152.5,238.0,38.0,0.0,0.0,38.0,561.0,100.44844448770723,559.73060666790082,31.68674149824907,0.0,0.0,31.68674149824907,620.79758286327831,10.0,14.0,11.0,0.0,0.0,11.0,12.0,323.0,1658.0,104.0,0.0,0.0,104.0,1981.0,9.0,1.0,1.0,0.0,0.0,1.0,4.0,6932.0,0.0,2068.0,0.0,0.0,301.39130434782606,0.0,89.913043478260875,0.0,0.0,89.913043478260875,301.39130434782606,192.0,0.0,62.0,0.0,0.0,62.0,192.0,318.90406614316868,0.0,74.591008342291829,0.0,0.0,74.591008342291829,318.90406614316868,23.0,0.0,23.0,0.0,0.0,23.0,23.0,1328.0,0.0,318.0,0.0,0.0,318.0,1328.0,9.0,0.0,5.0,0.0,0.0,5.0,9.0
53,1,1000.0,3332.0,257.0,4411.0,41.666666666666664,60.581818181818178,28.555555555555557,76.051724137931032,79.120689655172413,64.089285714285708,80.482758620689651,36.5,44.0,28.0,59.5,53.5,46.5,60.5,24.714480685532429,51.252562120999784,14.758132305132737,52.565696961301185,63.746555711203854,52.494311523696915,59.007667935181381,24.0,55.0,9.0,58.0,58.0,56.0,58.0,104.0,223.0,56.0,256.0,223.0,223.0,284.0,8.0,9.0,13.0,12.0,9.0,9.0,12.0,2903.0,4887.0,1093.0,0.0,117.0,263.90909090909093,349.07142857142856,109.3,0.0,117.0,109.3,718.81818181818187,134.0,201.0,94.0,0.0,117.0,94.0,476.0,183.07696073979108,343.24032902528768,67.641777031654044,0.0,0.0,67.641777031654044,492.67190228973396,11.0,14.0,10.0,0.0,1.0,10.0,11.0,575.0,1058.0,232.0,0.0,117.0,232.0,1452.0,78.0,13.0,34.0,0.0,117.0,34.0,189.0,5783.0,0.0,3217.0,0.0,0.0,481.91666666666669,0.0,292.45454545454544,0.0,0.0,292.45454545454544,481.91666666666669,382.0,0.0,177.0,0.0,0.0,177.0,382.0,439.25456900172236,0.0,256.77204734456723,0.0,0.0,256.77204734456723,439.25456900172236,12.0,0.0,11.0,0.0,0.0,11.0,12.0,1330.0,0.0,704.0,0.0,0.0,704.0,1330.0,18.0,0.0,54.0,0.0,0.0,54.0,18.0
53,2,1473.0,3634.0,27.0,3866.0,66.954545454545453,72.680000000000007,13.5,77.319999999999993,100.66666666666667,73.219999999999999,76.333333333333329,35.5,59.0,13.5,61.5,75.0,59.0,61.0,106.57540108159331,61.761942974618279,1.5,69.244910282272741,104.29852830474623,61.612105953294602,69.270050305171907,22.0,50.0,2.0,50.0,51.0,50.0,51.0,539.0,269.0,15.0,421.0,680.0,269.0,421.0,10.0,9.0,12.0,14.0,9.0,9.0,12.0,1710.0,6899.0,391.0,0.0,0.0,244.28571428571428,862.375,55.857142857142854,0.0,0.0,55.857142857142854,1076.125,246.0,434.0,44.0,0.0,0.0,44.0,767.0,176.97676545299407,808.1443153144121,31.288649568761105,0.0,0.0,31.288649568761105,903.20947701792852,7.0,8.0,7.0,0.0,0.0,7.0,8.0,589.0,2670.0,127.0,0.0,0.0,127.0,2949.0,58.0,208.0,27.0,0.0,0.0,27.0,266.0,6018.0,0.0,2982.0,0.0,0.0,547.09090909090912,0.0,271.09090909090907,0.0,0.0,271.09090909090907,547.09090909090912,195.0,0.0,143.0,0.0,0.0,143.0,195.0,563.55147454585722,0.0,232.51645280806747,0.0,0.0,232.51645280806747,563.55147454585722,11.0,0.0,11.0,0.0,0.0,11.0,11.0,1430.0,0.0,757.0,0.0,0.0,757.0,1430.0,49.0,0.0,34.0,0.0,0.0,34.0,49.0
54,1,1761.0,721.0,2058.0,4460.0,58.700000000000003,34.333333333333336,28.19178082191781,43.300970873786405,44.077669902912625,31.942528735632184,130.36000000000001,45.5,39.0,19.0,30.0,27.0,23.0,69.5,46.666297617588363,17.466521264389343,23.823355372663922,41.034873861677852,43.274174302474435,24.881492139274133,132.88291989567358,30.0,21.0,73.0,103.0,103.0,87.0,50.0,186.0,78.0,117.0,213.0,225.0,117.0,462.0,6.0,8.0,5.0,5.0,6.0,5.0,7.0,1857.0,5973.0,1170.0,0.0,0.0,142.84615384615384,459.46153846153845,97.5,0.0,0.0,97.5,602.30769230769226,134.0,400.0,70.5,0.0,0.0,70.5,496.0,63.736049639655576,350.18558055465729,67.236522813125902,0.0,0.0,67.236522813125902,376.73401851977633,13.0,13.0,12.0,0.0,0.0,12.0,13.0,266.0,1215.0,283.0,0.0,0.0,283.0,1450.0,29.0,39.0,42.0,0.0,0.0,42.0,145.0,7892.0,0.0,1108.0,0.0,0.0,526.13333333333333,0.0,79.142857142857139,0.0,0.0,79.142857142857139,526.13333333333333,444.0,0.0,62.0,0.0,0.0,62.0,444.0,363.12419669063951,0.0,46.116091308251839,0.0,0.0,46.116091308251839,363.12419669063951,15.0,0.0,14.0,0.0,0.0,14.0,15.0,1497.0,0.0,160.0,0.0,0.0,160.0,1497.0,93.0,0.0,18.0,0.0,0.0,18.0,93.0
54,2,999.0,1935.0,1515.0,4551.0,47.571428571428569,58.636363636363633,30.918367346938776,71.109375,70.61904761904762,57.5,129.06382978723406,39.0,47.0,21.0,67.0,44.0,37.5,110.0,35.894781990557618,43.492819457384194,31.420672211657138,48.764778909673886,74.287393143422065,49.702950951963942,87.446373659425078,21.0,33.0,49.0,64.0,63.0,60.0,47.0,147.0,153.0,202.0,196.0,426.0,202.0,308.0,8.0,11.0,7.0,5.0,7.0,7.0,14.0,818.0,7778.0,404.0,0.0,0.0,90.888888888888886,864.22222222222217,57.714285714285715,0.0,0.0,57.714285714285715,1074.5,99.0,806.0,53.0,0.0,0.0,53.0,997.5,50.70052474951855,534.31446790938003,16.507264943604902,0.0,0.0,16.507264943604902,488.62383282029953,9.0,9.0,7.0,0.0,0.0,7.0,8.0,190.0,2053.0,89.0,0.0,0.0,89.0,2153.0,21.0,43.0,37.0,0.0,0.0,37.0,383.0,7482.0,0.0,1518.0,0.0,0.0,680.18181818181813,0.0,151.80000000000001,0.0,0.0,151.80000000000001,680.18181818181813,672.0,0.0,144.5,0.0,0.0,144.5,672.0,436.42865045978454,0.0,73.398637589535682,0.0,0.0,73.398637589535682,436.42865045978454,11.0,0.0,10.0,0.0,0.0,10.0,11.0,1475.0,0.0,288.0,0.0,0.0,288.0,1475.0,43.0,0.0,39.0,0.0,0.0,39.0,43.0
55,1,2356.0,349.0,2319.0,3976.0,67.314285714285717,23.266666666666666,39.982758620689658,55.222222222222221,68.821917808219183,39.820895522388057,133.93617021276594,56.0,16.0,27.0,42.5,36.0,25.0,70.0,67.303904123045371,18.692125495928909,40.99684234237052,36.846989256707943,77.001217294372452,49.848704042536831,179.40497446260645,35.0,15.0,58.0,72.0,73.0,67.0,47.0,330.0,80.0,262.0,161.0,369.0,369.0,813.0,8.0,9.0,8.0,9.0,8.0,8.0,16.0,4363.0,3323.0,1248.0,66.0,0.0,207.76190476190476,158.23809523809524,69.333333333333329,66.0,0.0,73.0,404.5263157894737,105.0,106.0,56.0,66.0,0.0,60.0,288.0,300.01442898029399,132.85219311482783,32.792275513195683,0.0,0.0,33.438168477222419,318.98826383642074,21.0,21.0,18.0,1.0,0.0,18.0,19.0,1364.0,534.0,135.0,66.0,0.0,135.0,1451.0,11.0,8.0,33.0,66.0,0.0,33.0,101.0,6097.0,0.0,2903.0,0.0,0.0,358.64705882352939,0.0,170.76470588235293,0.0,0.0,170.76470588235293,358.64705882352939,263.0,0.0,60.0,0.0,0.0,60.0,263.0,297.92102016483392,0.0,318.01563583679058,0.0,0.0,318.01563583679058,297.92102016483392,17.0,0.0,17.0,0.0,0.0,17.0,17.0,1064.0,0.0,1312.0,0.0,0.0,1312.0,1064.0,56.0,0.0,12.0,0.0,0.0,12.0,56.0
55,2,2154.0,239.0,2932.0,3675.0,74.275862068965523,19.916666666666668,71.512195121951223,66.818181818181813,96.818181818181813,73.744186046511629,165.17500000000001,65.0,16.0,43.0,48.0,60.0,42.0,86.5,56.793574522259625,11.258021831367868,80.546039539044642,52.623565723176597,105.98817959978383,90.116228056999802,171.15064818749593,29.0,12.0,41.0,55.0,55.0,43.0,40.0,211.0,43.0,318.0,271.0,519.0,331.0,744.0,11.0,9.0,6.0,15.0,6.0,6.0,15.0,1486.0,7220.0,294.0,0.0,0.0,114.30769230769231,555.38461538461536,42.0,0.0,0.0,42.0,1088.25,72.0,298.0,37.0,0.0,0.0,37.0,573.5,88.156665279127338,495.01865364410389,10.690449676496975,0.0,0.0,10.690449676496975,868.41720244361807,13.0,13.0,7.0,0.0,0.0,7.0,8.0,316.0,1726.0,58.0,0.0,0.0,58.0,2682.0,30.0,21.0,30.0,0.0,0.0,30.0,331.0,5707.0,0.0,3293.0,0.0,0.0,285.35000000000002,0.0,173.31578947368422,0.0,0.0,173.31578947368422,285.35000000000002,170.0,0.0,60.0,0.0,0.0,60.0,170.0,365.63646905088672,0.0,284.706321936645,0.0,0.0,284.706321936645,365.63646905088672,20.0,0.0,19.0,0.0,0.0,19.0,20.0,1739.0,0.0,1106.0,0.0,0.0,1106.0,1739.0,26.0,0.0,15.0,0.0,0.0,15.0,26.0
56,1,1267.0,443.0,799.0,6491.0,28.795454545454547,20.136363636363637,23.5,74.609195402298852,29.174418604651162,23.884615384615383,112.15384615384616,19.5,18.5,20.5,53.0,22.0,20.5,72.0,31.345276246592665,9.5169487783420781,17.895530168173281,72.723750064821004,27.181214383460755,15.724373347124626,99.151823098058259,44.0,22.0,34.0,87.0,86.0,52.0,65.0,211.0,49.0,109.0,415.0,211.0,109.0,423.0,7.0,8.0,6.0,9.0,7.0,7.0,9.0,2480.0,5301.0,1219.0,0.0,0.0,248.0,530.10000000000002,135.44444444444446,0.0,0.0,135.44444444444446,778.10000000000002,159.0,435.5,120.0,0.0,0.0,120.0,651.0,160.7345638000738,299.75938684218045,72.094245588074358,0.0,0.0,72.094245588074358,346.6541359914807,10.0,10.0,9.0,0.0,0.0,9.0,10.0,589.0,1090.0,265.0,0.0,0.0,265.0,1423.0,77.0,144.0,66.0,0.0,0.0,66.0,392.0,7345.0,0.0,1655.0,0.0,0.0,734.5,0.0,183.88888888888889,0.0,0.0,183.88888888888889,734.5,605.0,0.0,139.0,0.0,0.0,139.0,605.0,363.24461455058076,0.0,142.43551714095005,0.0,0.0,142.43551714095005,363.24461455058076,10.0,0.0,9.0,0.0,0.0,9.0,10.0,1410.0,0.0,501.0,0.0,0.0,501.0,1410.0,328.0,0.0,38.0,0.0,0.0,38.0,328.0
56,2,2877.0,2036.0,1308.0,2779.0,52.309090909090912,55.027027027027025,34.421052631578945,35.628205128205131,80.79220779220779,60.799999999999997,50.456790123456791,31.0,38.0,22.0,22.0,50.0,36.0,31.0,56.490988091351262,46.349720245510731,34.154164097628801,35.840139714113185,94.783874137030054,57.036638942158767,45.145867667755269,55.0,37.0,38.0,78.0,77.0,55.0,81.0,276.0,227.0,180.0,182.0,657.0,234.0,199.0,6.0,9.0,7.0,7.0,6.0,7.0,10.0,1110.0,7607.0,283.0,0.0,0.0,222.0,1521.4000000000001,94.333333333333329,0.0,0.0,94.333333333333329,2179.25,124.0,256.0,105.0,0.0,0.0,105.0,1821.0,189.30504483504924,1849.6189445396583,36.709066394496546,0.0,0.0,36.709066394496546,1937.8943953425326,5.0,5.0,3.0,0.0,0.0,3.0,4.0,583.0,4820.0,133.0,0.0,0.0,133.0,4879.0,59.0,72.0,45.0,0.0,0.0,45.0,196.0,8227.0,0.0,773.0,0.0,0.0,1371.1666666666667,0.0,154.59999999999999,0.0,0.0,154.59999999999999,1371.1666666666667,253.5,0.0,65.0,0.0,0.0,65.0,253.5,1881.7445289470679,0.0,146.49040924238008,0.0,0.0,146.49040924238008,1881.7445289470679,6.0,0.0,5.0,0.0,0.0,5.0,6.0,5137.0,0.0,417.0,0.0,0.0,417.0,5137.0,45.0,0.0,18.0,0.0,0.0,18.0,45.0
57,1,1161.0,243.0,2378.0,5218.0,48.375,22.09090909090909,51.695652173913047,81.53125,58.184615384615384,52.420000000000002,237.375,30.0,21.0,40.0,54.0,38.0,38.5,132.5,52.492707826897252,10.646847979605347,40.966513135580776,95.002955340544531,61.646109692637431,41.866975051942788,263.33447718633425,24.0,11.0,46.0,64.0,65.0,50.0,32.0,234.0,43.0,242.0,698.0,414.0,242.0,968.0,2.0,8.0,8.0,11.0,2.0,8.0,8.0,2010.0,5056.0,1498.0,282.0,154.0,125.625,210.66666666666666,78.84210526315789,56.399999999999999,51.333333333333336,77.391304347826093,300.83333333333331,91.5,178.5,71.0,44.0,29.0,70.0,244.0,99.753994280930925,139.61305653682808,52.945118713323019,21.601851772475431,35.178907822096399,48.168850777812814,131.53791172974513,16.0,24.0,19.0,5.0,3.0,23.0,24.0,457.0,507.0,284.0,92.0,101.0,284.0,529.0,43.0,36.0,23.0,33.0,24.0,37.0,134.0,7264.0,0.0,1736.0,0.0,0.0,382.31578947368422,0.0,96.444444444444443,0.0,0.0,96.444444444444443,382.31578947368422,382.0,0.0,78.5,0.0,0.0,78.5,382.0,202.98692014682254,0.0,91.347457680503382,0.0,0.0,91.347457680503382,202.98692014682254,19.0,0.0,18.0,0.0,0.0,18.0,19.0,880.0,0.0,399.0,0.0,0.0,399.0,880.0,122.0,0.0,16.0,0.0,0.0,16.0,122.0
57,2,3139.0,884.0,1361.0,3616.0,108.24137931034483,110.5,71.631578947368425,109.57575757575758,163.15151515151516,97.608695652173907,160.54838709677421,105.0,89.0,42.0,75.0,97.0,44.0,127.0,80.382128384453367,82.184244232091103,95.796500609812838,98.717236314831055,243.27987638783455,109.6741177229098,135.04762331087011,29.0,8.0,19.0,33.0,33.0,23.0,31.0,283.0,264.0,457.0,487.0,1397.0,510.0,487.0,14.0,14.0,16.0,19.0,19.0,16.0,19.0,227.0,8302.0,121.0,350.0,0.0,75.666666666666671,830.20000000000005,60.5,87.5,0.0,78.5,1218.4285714285713,73.0,677.5,60.5,83.5,0.0,78.0,1256.0,10.780641085864152,659.52752785611608,18.5,19.704060495238032,0.0,23.128265535198842,564.74339486249539,3.0,10.0,2.0,4.0,0.0,6.0,7.0,90.0,1865.0,79.0,118.0,0.0,118.0,2019.0,64.0,56.0,42.0,65.0,0.0,42.0,402.0,8225.0,0.0,775.0,0.0,0.0,1028.125,0.0,110.71428571428571,0.0,0.0,110.71428571428571,1028.125,1105.0,0.0,103.0,0.0,0.0,103.0,1105.0,724.30543237987661,0.0,66.883084100357607,0.0,0.0,66.883084100357607,724.30543237987661,8.0,0.0,7.0,0.0,0.0,7.0,8.0,2049.0,0.0,245.0,0.0,0.0,245.0,2049.0,51.0,0.0,35.0,0.0,0.0,35.0,51.0
58,1,1472.0,793.0,57.0,6678.0,40.888888888888886,29.37037037037037,14.25,111.3,39.355932203389834,27.419354838709676,118.15789473684211,21.0,22.0,12.5,77.5,22.0,20.0,88.0,45.611753954056972,22.380792274309432,4.7103609203541934,118.79819022190533,46.158813071080985,21.559780646362125,120.36097599694132,36.0,27.0,4.0,60.0,59.0,31.0,57.0,208.0,102.0,22.0,685.0,228.0,102.0,685.0,5.0,8.0,10.0,10.0,5.0,8.0,11.0,2799.0,4512.0,1635.0,0.0,54.0,139.94999999999999,225.59999999999999,81.75,0.0,54.0,81.75,350.71428571428572,118.5,144.5,71.0,0.0,54.0,71.0,288.0,90.104647493900117,198.44177987510591,47.014758321191017,0.0,0.0,47.014758321191017,240.68793129716499,20.0,20.0,20.0,0.0,1.0,20.0,21.0,334.0,847.0,236.0,0.0,54.0,236.0,1004.0,19.0,13.0,37.0,0.0,54.0,37.0,59.0,6655.0,0.0,2345.0,0.0,0.0,302.5,0.0,106.59090909090909,0.0,0.0,106.59090909090909,302.5,206.5,0.0,99.5,0.0,0.0,99.5,206.5,254.03216510727714,0.0,79.852511254931784,0.0,0.0,79.852511254931784,254.03216510727714,22.0,0.0,22.0,0.0,0.0,22.0,22.0,1087.0,0.0,304.0,0.0,0.0,304.0,1087.0,55.0,0.0,18.0,0.0,0.0,18.0,55.0
58,2,2568.0,1276.0,177.0,4979.0,85.599999999999994,58.0,59.0,113.15909090909091,93.511627906976742,63.173913043478258,117.18181818181819,55.5,38.0,67.0,84.0,67.0,42.0,89.5,68.021859231671499,59.959835041315934,34.756294393965533,93.17918787861916,86.562888039401798,60.563766017754446,95.082565251869568,30.0,22.0,3.0,44.0,43.0,23.0,44.0,289.0,224.0,97.0,337.0,447.0,224.0,337.0,14.0,7.0,13.0,7.0,12.0,7.0,7.0,1191.0,6934.0,413.0,0.0,462.0,238.19999999999999,866.75,59.0,0.0,231.0,59.0,1073.375,124.0,910.0,59.0,0.0,231.0,59.0,1017.5,207.16408955221948,624.94114722908114,15.250292737237164,0.0,103.0,15.250292737237164,676.02680004198055,5.0,8.0,7.0,0.0,2.0,7.0,8.0,646.0,1860.0,78.0,0.0,334.0,78.0,2211.0,103.0,107.0,36.0,0.0,128.0,36.0,235.0,7332.0,0.0,1668.0,0.0,0.0,814.66666666666663,0.0,208.5,0.0,0.0,208.5,814.66666666666663,715.0,0.0,117.0,0.0,0.0,117.0,715.0,636.98892367833912,0.0,182.34651079743753,0.0,0.0,182.34651079743753,636.98892367833912,9.0,0.0,8.0,0.0,0.0,8.0,9.0,1863.0,0.0,611.0,0.0,0.0,611.0,1863.0,49.0,0.0,45.0,0.0,0.0,45.0,49.0
60,1,1296.0,405.0,245.0,7054.0,43.200000000000003,27.0,20.416666666666668,138.31372549019608,38.156862745098039,26.0,169.74418604651163,33.5,23.0,16.5,107.0,29.0,19.0,125.0,35.987405204228509,15.611961226358888,15.391871953151838,128.05383215373905,31.508711866576913,17.513423423191711,137.79511130209258,30.0,15.0,12.0,51.0,51.0,25.0,43.0,150.0,62.0,53.0,594.0,150.0,66.0,594.0,7.0,6.0,7.0,12.0,6.0,6.0,12.0,2969.0,4050.0,1829.0,152.0,0.0,148.44999999999999,176.08695652173913,79.521739130434781,76.0,0.0,90.045454545454547,305.17391304347825,86.5,152.0,78.0,76.0,0.0,79.5,205.0,173.45185931548846,107.89322944607071,34.62327636923812,63.0,0.0,48.330751807187248,232.13201869212139,20.0,23.0,23.0,2.0,0.0,22.0,23.0,834.0,416.0,144.0,139.0,0.0,263.0,1149.0,27.0,22.0,21.0,13.0,0.0,39.0,51.0,6448.0,0.0,2552.0,0.0,0.0,358.22222222222223,0.0,150.11764705882354,0.0,0.0,150.11764705882354,358.22222222222223,373.0,0.0,70.0,0.0,0.0,70.0,373.0,195.0346281377733,0.0,187.87914837592723,0.0,0.0,187.87914837592723,195.0346281377733,18.0,0.0,17.0,0.0,0.0,17.0,18.0,865.0,0.0,787.0,0.0,0.0,787.0,865.0,77.0,0.0,41.0,0.0,0.0,41.0,77.0
