Dyad,Cov,SectionStartTime,GazeID,Start,End,Duration,GazeType,S+H_NoSound_Overall_Time,S+H_Sound_Overall_Time,S+H_NoSound_Mean,S+H_Sound_Mean,S+H_NoSound_Median,S+H_Sound_Median,S+H_NoSound_PopularSD,S+H_Sound_PopularSD,S+H_NoSound_Frequency,S+H_Sound_Frequency,S+H_NoSound_Max,S+H_Sound_Max,S+H_NoSound_Min,S+H_Sound_Min
23,1,0,50,2771,2855,85,4,75.0,10.0,75.0,10.0,75.0,10.0,0.0,0.0,1.0,1.0,75.0,10.0,75.0,10.0
23,1,0,51,2856,2999,144,3,144.0,0.0,144.0,0.0,144.0,0.0,0.0,0.0,1.0,0.0,144.0,0.0,144.0,0.0
23,1,3000,0,3000,3159,160,3,111.0,49.0,111.0,49.0,111.0,49.0,0.0,0.0,1.0,1.0,111.0,49.0,111.0,49.0
23,1,3000,1,3160,3219,60,2,31.0,29.0,31.0,14.5,31.0,14.5,0.0,13.5,1.0,2.0,31.0,28.0,31.0,1.0
23,1,3000,2,3220,3259,40,4,9.0,31.0,9.0,15.5,9.0,15.5,0.0,10.5,1.0,2.0,9.0,26.0,9.0,5.0
23,1,3000,3,3260,3266,7,1,0.0,7.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,7.0
23,1,3000,4,3267,3362,96,4,36.0,60.0,18.0,20.0,18.0,17.0,11.0,5.715476066494082,2.0,3.0,29.0,28.0,7.0,15.0
23,1,3000,5,3363,3368,6,1,0.0,6.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,6.0
23,1,3000,6,3369,3408,40,4,40.0,0.0,40.0,0.0,40.0,0.0,0.0,0.0,1.0,0.0,40.0,0.0,40.0,0.0
23,1,3000,7,3409,3740,332,3,332.0,0.0,332.0,0.0,332.0,0.0,0.0,0.0,1.0,0.0,332.0,0.0,332.0,0.0
23,1,3000,8,3741,4084,344,1,233.0,111.0,233.0,111.0,233.0,111.0,0.0,0.0,1.0,1.0,233.0,111.0,233.0,111.0
23,1,3000,9,4085,4135,51,4,35.0,16.0,35.0,16.0,35.0,16.0,0.0,0.0,1.0,1.0,35.0,16.0,35.0,16.0
23,1,3000,10,4136,4164,29,2,20.0,9.0,20.0,9.0,20.0,9.0,0.0,0.0,1.0,1.0,20.0,9.0,20.0,9.0
23,1,3000,11,4165,4197,33,4,29.0,4.0,29.0,4.0,29.0,4.0,0.0,0.0,1.0,1.0,29.0,4.0,29.0,4.0
23,1,3000,12,4198,4205,8,1,8.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,8.0,0.0
23,1,3000,13,4206,4213,8,4,0.0,8.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,8.0
23,1,3000,14,4214,4228,15,1,0.0,15.0,0.0,15.0,0.0,15.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,15.0
23,1,3000,15,4229,4287,59,4,40.0,19.0,40.0,19.0,40.0,19.0,0.0,0.0,1.0,1.0,40.0,19.0,40.0,19.0
23,1,3000,16,4288,4581,294,1,294.0,0.0,294.0,0.0,294.0,0.0,0.0,0.0,1.0,0.0,294.0,0.0,294.0,0.0
23,1,3000,17,4582,5271,690,3,501.0,189.0,501.0,189.0,501.0,189.0,0.0,0.0,1.0,1.0,501.0,189.0,501.0,189.0
23,1,3000,18,5272,5329,58,4,18.0,40.0,18.0,40.0,18.0,40.0,0.0,0.0,1.0,1.0,18.0,40.0,18.0,40.0
23,1,3000,19,5330,5381,52,1,9.0,43.0,9.0,43.0,9.0,43.0,0.0,0.0,1.0,1.0,9.0,43.0,9.0,43.0
23,1,3000,20,5382,5433,52,4,0.0,52.0,0.0,52.0,0.0,52.0,0.0,0.0,0.0,1.0,0.0,52.0,0.0,52.0
23,1,3000,21,5434,5474,41,1,0.0,41.0,0.0,41.0,0.0,41.0,0.0,0.0,0.0,1.0,0.0,41.0,0.0,41.0
23,1,3000,22,5475,5537,63,4,24.0,39.0,24.0,39.0,24.0,39.0,0.0,0.0,1.0,1.0,24.0,39.0,24.0,39.0
23,1,3000,23,5538,5578,41,3,15.0,26.0,7.5,26.0,7.5,26.0,6.5,0.0,2.0,1.0,14.0,26.0,1.0,26.0
23,1,3000,24,5579,5635,57,1,57.0,0.0,57.0,0.0,57.0,0.0,0.0,0.0,1.0,0.0,57.0,0.0,57.0,0.0
23,1,3000,25,5636,5655,20,3,20.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,1.0,0.0,20.0,0.0,20.0,0.0
23,1,3000,26,5656,5982,327,1,244.0,83.0,122.0,83.0,122.0,83.0,111.0,0.0,2.0,1.0,233.0,83.0,11.0,83.0
23,1,3000,27,5983,5999,17,4,3.0,14.0,3.0,14.0,3.0,14.0,0.0,0.0,1.0,1.0,3.0,14.0,3.0,14.0
23,1,6000,0,6000,6016,17,4,0.0,17.0,0.0,17.0,0.0,17.0,0.0,0.0,0.0,1.0,0.0,17.0,0.0,17.0
23,1,6000,1,6017,6031,15,1,0.0,15.0,0.0,15.0,0.0,15.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,15.0
23,1,6000,2,6032,6120,89,4,19.0,70.0,19.0,70.0,19.0,70.0,0.0,0.0,1.0,1.0,19.0,70.0,19.0,70.0
23,1,6000,3,6121,6141,21,3,21.0,0.0,21.0,0.0,21.0,0.0,0.0,0.0,1.0,0.0,21.0,0.0,21.0,0.0
23,1,6000,4,6142,6291,150,1,150.0,0.0,150.0,0.0,150.0,0.0,0.0,0.0,1.0,0.0,150.0,0.0,150.0,0.0
23,1,6000,5,6292,6444,153,3,144.0,9.0,144.0,9.0,144.0,9.0,0.0,0.0,1.0,1.0,144.0,9.0,144.0,9.0
23,1,6000,6,6445,6460,16,4,0.0,16.0,0.0,16.0,0.0,16.0,0.0,0.0,0.0,1.0,0.0,16.0,0.0,16.0
23,1,6000,7,6461,6549,89,2,0.0,89.0,0.0,89.0,0.0,89.0,0.0,0.0,0.0,1.0,0.0,89.0,0.0,89.0
23,1,6000,8,6550,6615,66,4,39.0,27.0,39.0,27.0,39.0,27.0,0.0,0.0,1.0,1.0,39.0,27.0,39.0,27.0
23,1,6000,9,6616,6630,15,1,12.0,3.0,12.0,3.0,12.0,3.0,0.0,0.0,1.0,1.0,12.0,3.0,12.0,3.0
23,1,6000,10,6631,6754,124,4,48.0,76.0,48.0,76.0,48.0,76.0,0.0,0.0,1.0,1.0,48.0,76.0,48.0,76.0
23,1,6000,11,6755,7150,396,3,332.0,64.0,332.0,64.0,332.0,64.0,0.0,0.0,1.0,1.0,332.0,64.0,332.0,64.0
23,1,6000,12,7151,7226,76,4,30.0,46.0,10.0,23.0,9.0,23.0,2.1602468994692869,3.0,3.0,2.0,13.0,26.0,8.0,20.0
23,1,6000,13,7227,7381,155,1,155.0,0.0,155.0,0.0,155.0,0.0,0.0,0.0,1.0,0.0,155.0,0.0,155.0,0.0
23,1,6000,14,7382,7409,28,3,28.0,0.0,28.0,0.0,28.0,0.0,0.0,0.0,1.0,0.0,28.0,0.0,28.0,0.0
23,1,6000,15,7410,7666,257,1,183.0,74.0,183.0,74.0,183.0,74.0,0.0,0.0,1.0,1.0,183.0,74.0,183.0,74.0
23,1,6000,16,7667,7714,48,4,35.0,13.0,35.0,6.5,35.0,6.5,0.0,0.5,1.0,2.0,35.0,7.0,35.0,6.0
23,1,6000,17,7715,7737,23,2,0.0,23.0,0.0,23.0,0.0,23.0,0.0,0.0,0.0,1.0,0.0,23.0,0.0,23.0
23,1,6000,18,7738,7894,157,4,60.0,97.0,60.0,97.0,60.0,97.0,0.0,0.0,1.0,1.0,60.0,97.0,60.0,97.0
23,1,6000,19,7895,8614,720,1,720.0,0.0,720.0,0.0,720.0,0.0,0.0,0.0,1.0,0.0,720.0,0.0,720.0,0.0
23,1,6000,20,8615,8731,117,2,90.0,27.0,90.0,27.0,90.0,27.0,0.0,0.0,1.0,1.0,90.0,27.0,90.0,27.0
23,1,6000,21,8732,8740,9,4,0.0,9.0,0.0,9.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,9.0
23,1,6000,22,8741,8786,46,3,0.0,46.0,0.0,46.0,0.0,46.0,0.0,0.0,0.0,1.0,0.0,46.0,0.0,46.0
23,1,6000,23,8787,8800,14,4,0.0,14.0,0.0,14.0,0.0,14.0,0.0,0.0,0.0,1.0,0.0,14.0,0.0,14.0
23,1,6000,24,8801,8841,41,2,0.0,41.0,0.0,41.0,0.0,41.0,0.0,0.0,0.0,1.0,0.0,41.0,0.0,41.0
23,1,6000,25,8842,8859,18,4,0.0,18.0,0.0,18.0,0.0,18.0,0.0,0.0,0.0,1.0,0.0,18.0,0.0,18.0
23,1,6000,26,8860,8922,63,2,0.0,63.0,0.0,63.0,0.0,63.0,0.0,0.0,0.0,1.0,0.0,63.0,0.0,63.0
23,1,6000,27,8923,8964,42,4,34.0,8.0,34.0,8.0,34.0,8.0,0.0,0.0,1.0,1.0,34.0,8.0,34.0,8.0
23,1,6000,28,8965,8999,35,2,19.0,16.0,19.0,16.0,19.0,16.0,0.0,0.0,1.0,1.0,19.0,16.0,19.0,16.0
23,2,0,0,0,39,40,1,36.0,4.0,36.0,4.0,36.0,4.0,0.0,0.0,1.0,1.0,36.0,4.0,36.0,4.0
23,2,0,1,40,176,137,4,78.0,59.0,78.0,59.0,78.0,59.0,0.0,0.0,1.0,1.0,78.0,59.0,78.0,59.0
23,2,0,2,177,199,23,3,23.0,0.0,23.0,0.0,23.0,0.0,0.0,0.0,1.0,0.0,23.0,0.0,23.0,0.0
23,2,0,3,200,280,81,2,81.0,0.0,81.0,0.0,81.0,0.0,0.0,0.0,1.0,0.0,81.0,0.0,81.0,0.0
23,2,0,4,281,288,8,3,8.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,8.0,0.0
23,2,0,5,289,415,127,2,127.0,0.0,127.0,0.0,127.0,0.0,0.0,0.0,1.0,0.0,127.0,0.0,127.0,0.0
23,2,0,6,416,426,11,3,11.0,0.0,11.0,0.0,11.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,11.0,0.0
23,2,0,7,427,472,46,4,46.0,0.0,46.0,0.0,46.0,0.0,0.0,0.0,1.0,0.0,46.0,0.0,46.0,0.0
23,2,0,8,473,849,377,2,377.0,0.0,377.0,0.0,377.0,0.0,0.0,0.0,1.0,0.0,377.0,0.0,377.0,0.0
23,2,0,9,850,866,17,3,17.0,0.0,17.0,0.0,17.0,0.0,0.0,0.0,1.0,0.0,17.0,0.0,17.0,0.0
23,2,0,10,867,1572,706,1,706.0,0.0,706.0,0.0,706.0,0.0,0.0,0.0,1.0,0.0,706.0,0.0,706.0,0.0
23,2,0,11,1573,1581,9,4,9.0,0.0,9.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,9.0,0.0
23,2,0,12,1582,1738,157,1,84.0,73.0,84.0,73.0,84.0,73.0,0.0,0.0,1.0,1.0,84.0,73.0,84.0,73.0
23,2,0,13,1739,1775,37,3,33.0,4.0,33.0,4.0,33.0,4.0,0.0,0.0,1.0,1.0,33.0,4.0,33.0,4.0
23,2,0,14,1776,1817,42,4,32.0,10.0,32.0,10.0,32.0,10.0,0.0,0.0,1.0,1.0,32.0,10.0,32.0,10.0
23,2,0,15,1818,1886,69,1,25.0,44.0,25.0,44.0,25.0,44.0,0.0,0.0,1.0,1.0,25.0,44.0,25.0,44.0
23,2,0,16,1887,1923,37,4,37.0,0.0,37.0,0.0,37.0,0.0,0.0,0.0,1.0,0.0,37.0,0.0,37.0,0.0
23,2,0,17,1924,2019,96,3,96.0,0.0,96.0,0.0,96.0,0.0,0.0,0.0,1.0,0.0,96.0,0.0,96.0,0.0
23,2,0,18,2020,2064,45,1,45.0,0.0,45.0,0.0,45.0,0.0,0.0,0.0,1.0,0.0,45.0,0.0,45.0,0.0
23,2,0,19,2065,2079,15,3,15.0,0.0,15.0,0.0,15.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,15.0,0.0
23,2,0,20,2080,2188,109,1,74.0,35.0,37.0,35.0,37.0,35.0,17.0,0.0,2.0,1.0,54.0,35.0,20.0,35.0
23,2,0,21,2189,2196,8,4,8.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,8.0,0.0
23,2,0,22,2197,2219,23,3,5.0,18.0,5.0,18.0,5.0,18.0,0.0,0.0,1.0,1.0,5.0,18.0,5.0,18.0
23,2,0,23,2220,2248,29,1,18.0,11.0,18.0,11.0,18.0,11.0,0.0,0.0,1.0,1.0,18.0,11.0,18.0,11.0
23,2,0,24,2249,2307,59,4,59.0,0.0,59.0,0.0,59.0,0.0,0.0,0.0,1.0,0.0,59.0,0.0,59.0,0.0
23,2,0,25,2308,2999,692,1,692.0,0.0,692.0,0.0,692.0,0.0,0.0,0.0,1.0,0.0,692.0,0.0,692.0,0.0
23,2,3000,0,3000,3461,462,1,403.0,59.0,403.0,59.0,403.0,59.0,0.0,0.0,1.0,1.0,403.0,59.0,403.0,59.0
23,2,3000,1,3462,3485,24,4,16.0,8.0,16.0,8.0,16.0,8.0,0.0,0.0,1.0,1.0,16.0,8.0,16.0,8.0
23,2,3000,2,3486,3506,21,3,6.0,15.0,6.0,15.0,6.0,15.0,0.0,0.0,1.0,1.0,6.0,15.0,6.0,15.0
23,2,3000,3,3507,3520,14,1,0.0,14.0,0.0,14.0,0.0,14.0,0.0,0.0,0.0,1.0,0.0,14.0,0.0,14.0
23,2,3000,4,3521,3537,17,4,0.0,17.0,0.0,17.0,0.0,17.0,0.0,0.0,0.0,1.0,0.0,17.0,0.0,17.0
23,2,3000,5,3538,3584,47,1,13.0,34.0,13.0,34.0,13.0,34.0,0.0,0.0,1.0,1.0,13.0,34.0,13.0,34.0
23,2,3000,6,3585,3629,45,4,45.0,0.0,45.0,0.0,45.0,0.0,0.0,0.0,1.0,0.0,45.0,0.0,45.0,0.0
23,2,3000,7,3630,5377,1748,1,1643.0,105.0,821.5,52.5,821.5,52.5,801.5,29.5,2.0,2.0,1623.0,82.0,20.0,23.0
23,2,3000,8,5378,5398,21,4,0.0,21.0,0.0,21.0,0.0,21.0,0.0,0.0,0.0,1.0,0.0,21.0,0.0,21.0
23,2,3000,9,5399,5468,70,1,8.0,62.0,8.0,62.0,8.0,62.0,0.0,0.0,1.0,1.0,8.0,62.0,8.0,62.0
23,2,3000,10,5469,5518,50,4,50.0,0.0,50.0,0.0,50.0,0.0,0.0,0.0,1.0,0.0,50.0,0.0,50.0,0.0
23,2,3000,11,5519,5632,114,3,114.0,0.0,114.0,0.0,114.0,0.0,0.0,0.0,1.0,0.0,114.0,0.0,114.0,0.0
23,2,3000,12,5633,5999,367,1,367.0,0.0,367.0,0.0,367.0,0.0,0.0,0.0,1.0,0.0,367.0,0.0,367.0,0.0
23,2,6000,0,6000,7254,1255,1,1155.0,100.0,577.5,50.0,577.5,50.0,522.5,41.0,2.0,2.0,1100.0,91.0,55.0,9.0
23,2,6000,1,7255,7282,28,4,0.0,28.0,0.0,28.0,0.0,28.0,0.0,0.0,0.0,1.0,0.0,28.0,0.0,28.0
23,2,6000,2,7283,7296,14,1,0.0,14.0,0.0,14.0,0.0,14.0,0.0,0.0,0.0,1.0,0.0,14.0,0.0,14.0
23,2,6000,3,7297,7359,63,4,57.0,6.0,57.0,6.0,57.0,6.0,0.0,0.0,1.0,1.0,57.0,6.0,57.0,6.0
23,2,6000,4,7360,7632,273,3,273.0,0.0,273.0,0.0,273.0,0.0,0.0,0.0,1.0,0.0,273.0,0.0,273.0,0.0
23,2,6000,5,7633,7762,130,1,77.0,53.0,38.5,26.5,38.5,26.5,26.5,10.5,2.0,2.0,65.0,37.0,12.0,16.0
23,2,6000,6,7763,7792,30,3,0.0,30.0,0.0,30.0,0.0,30.0,0.0,0.0,0.0,1.0,0.0,30.0,0.0,30.0
23,2,6000,7,7793,7813,21,2,16.0,5.0,16.0,5.0,16.0,5.0,0.0,0.0,1.0,1.0,16.0,5.0,16.0,5.0
23,2,6000,8,7814,7852,39,4,39.0,0.0,39.0,0.0,39.0,0.0,0.0,0.0,1.0,0.0,39.0,0.0,39.0,0.0
23,2,6000,9,7853,8077,225,3,225.0,0.0,225.0,0.0,225.0,0.0,0.0,0.0,1.0,0.0,225.0,0.0,225.0,0.0
23,2,6000,10,8078,8562,485,1,485.0,0.0,485.0,0.0,485.0,0.0,0.0,0.0,1.0,0.0,485.0,0.0,485.0,0.0
23,2,6000,11,8563,8606,44,3,44.0,0.0,44.0,0.0,44.0,0.0,0.0,0.0,1.0,0.0,44.0,0.0,44.0,0.0
23,2,6000,12,8607,8619,13,1,13.0,0.0,13.0,0.0,13.0,0.0,0.0,0.0,1.0,0.0,13.0,0.0,13.0,0.0
23,2,6000,13,8620,8653,34,3,34.0,0.0,34.0,0.0,34.0,0.0,0.0,0.0,1.0,0.0,34.0,0.0,34.0,0.0
23,2,6000,14,8654,8784,131,1,131.0,0.0,131.0,0.0,131.0,0.0,0.0,0.0,1.0,0.0,131.0,0.0,131.0,0.0
23,2,6000,15,8785,8999,215,3,215.0,0.0,215.0,0.0,215.0,0.0,0.0,0.0,1.0,0.0,215.0,0.0,215.0,0.0
24,1,0,0,0,31,32,1,32.0,0.0,32.0,0.0,32.0,0.0,0.0,0.0,1.0,0.0,32.0,0.0,32.0,0.0
24,1,0,1,32,51,20,3,20.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,1.0,0.0,20.0,0.0,20.0,0.0
24,1,0,2,52,89,38,2,22.0,16.0,11.0,16.0,11.0,16.0,7.0,0.0,2.0,1.0,18.0,16.0,4.0,16.0
24,1,0,3,90,145,56,4,26.0,30.0,26.0,30.0,26.0,30.0,0.0,0.0,1.0,1.0,26.0,30.0,26.0,30.0
24,1,0,4,146,160,15,2,5.0,10.0,5.0,10.0,5.0,10.0,0.0,0.0,1.0,1.0,5.0,10.0,5.0,10.0
24,1,0,5,161,218,58,4,15.0,43.0,15.0,43.0,15.0,43.0,0.0,0.0,1.0,1.0,15.0,43.0,15.0,43.0
24,1,0,6,219,228,10,1,0.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,10.0
24,1,0,7,229,269,41,4,28.0,13.0,28.0,13.0,28.0,13.0,0.0,0.0,1.0,1.0,28.0,13.0,28.0,13.0
24,1,0,8,270,279,10,3,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,10.0,0.0
24,1,0,9,280,295,16,4,16.0,0.0,16.0,0.0,16.0,0.0,0.0,0.0,1.0,0.0,16.0,0.0,16.0,0.0
24,1,0,10,296,310,15,2,15.0,0.0,15.0,0.0,15.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,15.0,0.0
24,1,0,11,311,499,189,4,101.0,88.0,50.5,44.0,50.5,44.0,2.5,16.0,2.0,2.0,53.0,60.0,48.0,28.0
24,1,0,12,500,521,22,3,22.0,0.0,22.0,0.0,22.0,0.0,0.0,0.0,1.0,0.0,22.0,0.0,22.0,0.0
24,1,0,13,522,560,39,4,25.0,14.0,25.0,14.0,25.0,14.0,0.0,0.0,1.0,1.0,25.0,14.0,25.0,14.0
24,1,0,14,561,582,22,2,0.0,22.0,0.0,22.0,0.0,22.0,0.0,0.0,0.0,1.0,0.0,22.0,0.0,22.0
24,1,0,15,583,616,34,4,15.0,19.0,15.0,19.0,15.0,19.0,0.0,0.0,1.0,1.0,15.0,19.0,15.0,19.0
24,1,0,16,617,647,31,1,18.0,13.0,18.0,13.0,18.0,13.0,0.0,0.0,1.0,1.0,18.0,13.0,18.0,13.0
24,1,0,17,648,667,20,2,0.0,20.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,1.0,0.0,20.0,0.0,20.0
24,1,0,18,668,748,81,4,48.0,33.0,24.0,11.0,24.0,11.0,3.0,4.8989794855663558,2.0,3.0,27.0,17.0,21.0,5.0
24,1,0,19,749,769,21,3,0.0,21.0,0.0,21.0,0.0,21.0,0.0,0.0,0.0,1.0,0.0,21.0,0.0,21.0
24,1,0,20,770,816,47,4,14.0,33.0,14.0,16.5,14.0,16.5,0.0,11.5,1.0,2.0,14.0,28.0,14.0,5.0
24,1,0,21,817,860,44,3,0.0,44.0,0.0,44.0,0.0,44.0,0.0,0.0,0.0,1.0,0.0,44.0,0.0,44.0
24,1,0,22,861,932,72,4,42.0,30.0,42.0,30.0,42.0,30.0,0.0,0.0,1.0,1.0,42.0,30.0,42.0,30.0
24,1,0,23,933,947,15,3,14.0,1.0,14.0,1.0,14.0,1.0,0.0,0.0,1.0,1.0,14.0,1.0,14.0,1.0
24,1,0,24,948,1023,76,4,16.0,60.0,16.0,30.0,16.0,30.0,0.0,9.0,1.0,2.0,16.0,39.0,16.0,21.0
24,1,0,25,1024,1066,43,3,0.0,43.0,0.0,43.0,0.0,43.0,0.0,0.0,0.0,1.0,0.0,43.0,0.0,43.0
24,1,0,26,1067,1149,83,4,19.0,64.0,19.0,64.0,19.0,64.0,0.0,0.0,1.0,1.0,19.0,64.0,19.0,64.0
24,1,0,27,1150,1165,16,3,16.0,0.0,16.0,0.0,16.0,0.0,0.0,0.0,1.0,0.0,16.0,0.0,16.0,0.0
24,1,0,28,1166,1212,47,4,47.0,0.0,47.0,0.0,47.0,0.0,0.0,0.0,1.0,0.0,47.0,0.0,47.0,0.0
24,1,0,29,1213,1236,24,3,23.0,1.0,23.0,1.0,23.0,1.0,0.0,0.0,1.0,1.0,23.0,1.0,23.0,1.0
24,1,0,30,1237,1287,51,4,0.0,51.0,0.0,51.0,0.0,51.0,0.0,0.0,0.0,1.0,0.0,51.0,0.0,51.0
24,1,0,31,1288,1297,10,2,0.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,10.0
24,1,0,32,1298,1334,37,4,21.0,16.0,21.0,16.0,21.0,16.0,0.0,0.0,1.0,1.0,21.0,16.0,21.0,16.0
24,1,0,33,1335,1349,15,3,15.0,0.0,15.0,0.0,15.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,15.0,0.0
24,1,0,34,1350,1561,212,4,31.0,181.0,15.5,90.5,15.5,90.5,13.5,73.5,2.0,2.0,29.0,164.0,2.0,17.0
24,1,0,35,1562,1578,17,3,0.0,17.0,0.0,17.0,0.0,17.0,0.0,0.0,0.0,1.0,0.0,17.0,0.0,17.0
24,1,0,36,1579,1594,16,4,14.0,2.0,14.0,2.0,14.0,2.0,0.0,0.0,1.0,1.0,14.0,2.0,14.0,2.0
24,1,0,37,1595,1621,27,3,6.0,21.0,6.0,21.0,6.0,21.0,0.0,0.0,1.0,1.0,6.0,21.0,6.0,21.0
24,1,0,38,1622,1628,7,4,0.0,7.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,7.0
24,1,0,39,1629,1657,29,3,0.0,29.0,0.0,29.0,0.0,29.0,0.0,0.0,0.0,1.0,0.0,29.0,0.0,29.0
24,1,0,40,1658,1763,106,4,0.0,106.0,0.0,106.0,0.0,106.0,0.0,0.0,0.0,1.0,0.0,106.0,0.0,106.0
24,1,0,41,1764,1772,9,3,2.0,7.0,2.0,7.0,2.0,7.0,0.0,0.0,1.0,1.0,2.0,7.0,2.0,7.0
24,1,0,42,1773,1796,24,4,11.0,13.0,11.0,13.0,11.0,13.0,0.0,0.0,1.0,1.0,11.0,13.0,11.0,13.0
24,1,0,43,1797,1831,35,3,9.0,26.0,9.0,26.0,9.0,26.0,0.0,0.0,1.0,1.0,9.0,26.0,9.0,26.0
24,1,0,44,1832,1868,37,4,37.0,0.0,37.0,0.0,37.0,0.0,0.0,0.0,1.0,0.0,37.0,0.0,37.0,0.0
24,1,0,45,1869,1876,8,3,8.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,8.0,0.0
24,1,0,46,1877,1898,22,4,22.0,0.0,22.0,0.0,22.0,0.0,0.0,0.0,1.0,0.0,22.0,0.0,22.0,0.0
24,1,0,47,1899,1912,14,3,14.0,0.0,14.0,0.0,14.0,0.0,0.0,0.0,1.0,0.0,14.0,0.0,14.0,0.0
24,1,0,48,1913,1926,14,4,14.0,0.0,14.0,0.0,14.0,0.0,0.0,0.0,1.0,0.0,14.0,0.0,14.0,0.0
24,1,0,49,1927,1954,28,3,28.0,0.0,28.0,0.0,28.0,0.0,0.0,0.0,1.0,0.0,28.0,0.0,28.0,0.0
24,1,0,50,1955,1979,25,4,25.0,0.0,25.0,0.0,25.0,0.0,0.0,0.0,1.0,0.0,25.0,0.0,25.0,0.0
24,1,0,51,1980,1990,11,3,11.0,0.0,11.0,0.0,11.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,11.0,0.0
24,1,0,52,1991,2009,19,4,19.0,0.0,19.0,0.0,19.0,0.0,0.0,0.0,1.0,0.0,19.0,0.0,19.0,0.0
24,1,0,53,2010,2019,10,3,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,10.0,0.0
24,1,0,54,2020,2034,15,4,13.0,2.0,13.0,2.0,13.0,2.0,0.0,0.0,1.0,1.0,13.0,2.0,13.0,2.0
24,1,0,55,2035,2044,10,2,0.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,10.0
24,1,0,56,2045,2066,22,4,0.0,22.0,0.0,22.0,0.0,22.0,0.0,0.0,0.0,1.0,0.0,22.0,0.0,22.0
24,1,0,57,2067,2076,10,3,0.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,10.0
24,1,0,58,2077,2085,9,4,0.0,9.0,0.0,9.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,9.0
24,1,0,59,2086,2098,13,2,0.0,13.0,0.0,13.0,0.0,13.0,0.0,0.0,0.0,1.0,0.0,13.0,0.0,13.0
24,1,0,60,2099,2166,68,4,32.0,36.0,32.0,18.0,32.0,18.0,0.0,9.0,1.0,2.0,32.0,27.0,32.0,9.0
24,1,0,61,2167,2191,25,2,0.0,25.0,0.0,25.0,0.0,25.0,0.0,0.0,0.0,1.0,0.0,25.0,0.0,25.0
24,1,0,62,2192,2198,7,4,0.0,7.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,7.0
24,1,0,63,2199,2248,50,3,0.0,50.0,0.0,50.0,0.0,50.0,0.0,0.0,0.0,1.0,0.0,50.0,0.0,50.0
24,1,0,64,2249,2316,68,4,24.0,44.0,24.0,44.0,24.0,44.0,0.0,0.0,1.0,1.0,24.0,44.0,24.0,44.0
24,1,0,65,2317,2328,12,3,12.0,0.0,12.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,12.0,0.0
24,1,0,66,2329,2351,23,4,23.0,0.0,23.0,0.0,23.0,0.0,0.0,0.0,1.0,0.0,23.0,0.0,23.0,0.0
24,1,0,67,2352,2367,16,3,5.0,11.0,5.0,11.0,5.0,11.0,0.0,0.0,1.0,1.0,5.0,11.0,5.0,11.0
24,1,0,68,2368,2420,53,4,1.0,52.0,1.0,52.0,1.0,52.0,0.0,0.0,1.0,1.0,1.0,52.0,1.0,52.0
24,1,0,69,2421,2444,24,1,11.0,13.0,11.0,13.0,11.0,13.0,0.0,0.0,1.0,1.0,11.0,13.0,11.0,13.0
24,1,0,70,2445,2530,86,4,0.0,86.0,0.0,86.0,0.0,86.0,0.0,0.0,0.0,1.0,0.0,86.0,0.0,86.0
