Dyad,Cov,SectionStartTime,SoundID,Start,End,Duration,SoundType,S_Around_Overall_Time,S_Monitor_Overall_Time,S_Keyboard_Overall_Time,S_Face_Overall_Time,S_Around_Mean,S_Monitor_Mean,S_Keyboard_Mean,S_Face_Mean,S_NoFace_Mean,S_CompOnly_Mean,S_Around_Median,S_Monitor_Median,S_Keyboard_Median,S_Face_Median,S_NoFace_Median,S_CompOnly_Median,S_Around_PopularSD,S_Monitor_PopularSD,S_Keyboard_PopularSD,S_Face_PopularSD,S_NoFace_PopularSD,S_CompOnly_PopularSD,S_Around_Frequency,S_Monitor_Frequency,S_Keyboard_Frequency,S_Face_Frequency,S_NoFace_Frequency,S_CompOnly_Frequency,S_Around_Max,S_Monitor_Max,S_Keyboard_Max,S_Face_Max,S_NoFace_Max,S_CompOnly_Max,S_Around_Min,S_Monitor_Min,S_Keyboard_Min,S_Face_Min,S_NoFace_Min,S_CompOnly_Min
38,1,6000,0,6000,6218,219,1,78.0,55.0,34.0,52.0,26.0,55.0,34.0,26.0,55.666666666666664,44.5,20.0,55.0,34.0,26.0,39.0,44.5,9.2014491612281741,0.0,0.0,8.0,37.809463835864634,10.5,3.0,1.0,1.0,2.0,3.0,2.0,39.0,55.0,34.0,34.0,108.0,55.0,19.0,55.0,34.0,18.0,20.0,34.0
38,1,6000,1,6219,6347,129,3,129.0,0.0,0.0,0.0,129.0,0.0,0.0,0.0,129.0,0.0,129.0,0.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,129.0,0.0,0.0,0.0,129.0,0.0,129.0,0.0,0.0,0.0,129.0,0.0
38,1,6000,2,6348,6389,42,1,28.0,14.0,0.0,0.0,28.0,14.0,0.0,0.0,42.0,14.0,28.0,14.0,0.0,0.0,42.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,28.0,14.0,0.0,0.0,42.0,14.0,28.0,14.0,0.0,0.0,42.0,14.0
38,1,6000,3,6390,6718,329,3,284.0,45.0,0.0,0.0,284.0,22.5,0.0,0.0,329.0,22.5,284.0,22.5,0.0,0.0,329.0,22.5,0.0,11.5,0.0,0.0,0.0,11.5,1.0,2.0,0.0,0.0,1.0,2.0,284.0,34.0,0.0,0.0,329.0,34.0,284.0,11.0,0.0,0.0,329.0,11.0
38,1,6000,4,6719,7361,643,1,114.0,330.0,0.0,199.0,57.0,110.0,0.0,99.5,148.0,110.0,57.0,123.0,0.0,99.5,187.0,123.0,40.0,68.794379615392032,0.0,0.5,95.124479849651038,68.794379615392032,2.0,3.0,0.0,2.0,3.0,3.0,97.0,187.0,0.0,100.0,240.0,187.0,17.0,20.0,0.0,99.0,17.0,20.0
38,1,6000,5,7362,7481,120,3,92.0,28.0,0.0,0.0,92.0,28.0,0.0,0.0,120.0,28.0,92.0,28.0,0.0,0.0,120.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,92.0,28.0,0.0,0.0,120.0,28.0,92.0,28.0,0.0,0.0,120.0,28.0
38,1,6000,6,7482,7502,21,1,3.0,18.0,0.0,0.0,3.0,18.0,0.0,0.0,21.0,18.0,3.0,18.0,0.0,0.0,21.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,18.0,0.0,0.0,21.0,18.0,3.0,18.0,0.0,0.0,21.0,18.0
38,1,6000,7,7503,7519,17,3,0.0,17.0,0.0,0.0,0.0,17.0,0.0,0.0,17.0,17.0,0.0,17.0,0.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,17.0,0.0,0.0,17.0,17.0,0.0,17.0,0.0,0.0,17.0,17.0
38,1,6000,8,7520,7821,302,1,0.0,208.0,18.0,76.0,0.0,52.0,18.0,38.0,75.333333333333329,75.333333333333329,0.0,42.0,18.0,38.0,88.0,88.0,0.0,23.086792761230392,0.0,7.0,20.072092289766129,20.072092289766129,0.0,4.0,1.0,2.0,3.0,3.0,0.0,91.0,18.0,45.0,91.0,91.0,0.0,33.0,18.0,31.0,47.0,47.0
38,1,6000,9,7822,7891,70,3,3.0,67.0,0.0,0.0,3.0,67.0,0.0,0.0,70.0,67.0,3.0,67.0,0.0,0.0,70.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,67.0,0.0,0.0,70.0,67.0,3.0,67.0,0.0,0.0,70.0,67.0
38,1,6000,10,7892,7949,58,1,58.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,58.0,0.0,58.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,58.0,0.0,0.0,0.0,58.0,0.0,58.0,0.0,0.0,0.0,58.0,0.0
38,1,6000,11,7950,7991,42,3,28.0,0.0,14.0,0.0,14.0,0.0,14.0,0.0,42.0,14.0,14.0,0.0,14.0,0.0,42.0,14.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,24.0,0.0,14.0,0.0,42.0,14.0,4.0,0.0,14.0,0.0,42.0,14.0
38,1,6000,12,7992,8010,19,1,18.0,1.0,0.0,0.0,18.0,1.0,0.0,0.0,19.0,1.0,18.0,1.0,0.0,0.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,18.0,1.0,0.0,0.0,19.0,1.0,18.0,1.0,0.0,0.0,19.0,1.0
38,1,6000,13,8011,8333,323,3,154.0,83.0,64.0,22.0,51.333333333333336,27.666666666666668,32.0,22.0,150.5,36.75,45.0,30.0,32.0,22.0,150.5,36.0,32.561053764001905,9.5335664307167285,2.0,0.0,30.5,15.990231392947383,3.0,3.0,2.0,1.0,2.0,4.0,94.0,38.0,34.0,22.0,181.0,60.0,15.0,15.0,30.0,22.0,120.0,15.0
38,1,6000,14,8334,8999,666,1,309.0,200.0,29.0,128.0,103.0,50.0,29.0,32.0,107.59999999999999,57.25,89.0,42.0,29.0,35.0,89.0,56.5,54.790510127210901,30.232432915661949,0.0,10.074720839804943,91.24165715285973,28.472574523565655,3.0,4.0,1.0,4.0,5.0,4.0,176.0,98.0,29.0,42.0,281.0,98.0,44.0,18.0,29.0,16.0,18.0,18.0
38,2,0,0,0,43,44,1,0.0,44.0,0.0,0.0,0.0,44.0,0.0,0.0,44.0,44.0,0.0,44.0,0.0,0.0,44.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,44.0,0.0,0.0,44.0,44.0,0.0,44.0,0.0,0.0,44.0,44.0
38,2,0,1,44,80,37,3,0.0,13.0,0.0,24.0,0.0,13.0,0.0,24.0,13.0,13.0,0.0,13.0,0.0,24.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,13.0,0.0,24.0,13.0,13.0,0.0,13.0,0.0,24.0,13.0,13.0
38,2,0,2,81,765,685,1,93.0,266.0,154.0,172.0,18.600000000000001,53.200000000000003,38.5,34.399999999999999,102.59999999999999,60.0,15.0,46.0,34.5,20.0,94.0,70.0,7.4188947963965628,24.547097588106013,13.009611831257688,34.038801389003105,45.609648102128567,25.269970885844497,5.0,5.0,4.0,5.0,5.0,7.0,31.0,92.0,60.0,102.0,177.0,92.0,11.0,28.0,25.0,11.0,35.0,28.0
38,2,0,3,766,831,66,3,36.0,0.0,0.0,30.0,18.0,0.0,0.0,15.0,18.0,0.0,18.0,0.0,0.0,15.0,18.0,0.0,5.0,0.0,0.0,4.0,5.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,23.0,0.0,0.0,19.0,23.0,0.0,13.0,0.0,0.0,11.0,13.0,0.0
38,2,0,4,832,937,106,1,0.0,51.0,0.0,55.0,0.0,25.5,0.0,27.5,25.5,25.5,0.0,25.5,0.0,27.5,25.5,25.5,0.0,0.5,0.0,14.5,0.5,0.5,0.0,2.0,0.0,2.0,2.0,2.0,0.0,26.0,0.0,42.0,26.0,26.0,0.0,25.0,0.0,13.0,25.0,25.0
38,2,0,5,938,961,24,3,0.0,24.0,0.0,0.0,0.0,24.0,0.0,0.0,24.0,24.0,0.0,24.0,0.0,0.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,24.0,0.0,0.0,24.0,24.0,0.0,24.0,0.0,0.0,24.0,24.0
38,2,0,6,962,983,22,1,0.0,22.0,0.0,0.0,0.0,22.0,0.0,0.0,22.0,22.0,0.0,22.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,22.0,0.0,0.0,22.0,22.0,0.0,22.0,0.0,0.0,22.0,22.0
38,2,0,7,984,1020,37,3,0.0,37.0,0.0,0.0,0.0,37.0,0.0,0.0,37.0,37.0,0.0,37.0,0.0,0.0,37.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,37.0,0.0,0.0,37.0,37.0,0.0,37.0,0.0,0.0,37.0,37.0
38,2,0,8,1021,1152,132,1,0.0,132.0,0.0,0.0,0.0,132.0,0.0,0.0,132.0,132.0,0.0,132.0,0.0,0.0,132.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,132.0,0.0,0.0,132.0,132.0,0.0,132.0,0.0,0.0,132.0,132.0
38,2,0,9,1153,1433,281,3,69.0,144.0,0.0,68.0,69.0,48.0,0.0,22.666666666666668,53.25,48.0,69.0,52.0,0.0,28.0,52.0,52.0,0.0,5.6568542494923806,0.0,8.2596744622425771,10.328964130056798,5.6568542494923806,1.0,3.0,0.0,3.0,4.0,3.0,69.0,52.0,0.0,29.0,69.0,52.0,69.0,40.0,0.0,11.0,40.0,40.0
38,2,0,10,1434,2013,580,1,234.0,295.0,51.0,0.0,78.0,98.333333333333329,51.0,0.0,580.0,86.5,42.0,82.0,51.0,0.0,580.0,71.5,66.317418526357017,38.904441334577157,0.0,0.0,0.0,39.436658073421995,3.0,3.0,1.0,0.0,1.0,4.0,171.0,152.0,51.0,0.0,580.0,152.0,21.0,61.0,51.0,0.0,580.0,51.0
38,2,0,11,2014,2072,59,3,0.0,37.0,0.0,22.0,0.0,37.0,0.0,22.0,37.0,37.0,0.0,37.0,0.0,22.0,37.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,37.0,0.0,22.0,37.0,37.0,0.0,37.0,0.0,22.0,37.0,37.0
38,2,0,12,2073,2121,49,1,39.0,0.0,0.0,10.0,39.0,0.0,0.0,10.0,39.0,0.0,39.0,0.0,0.0,10.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,39.0,0.0,0.0,10.0,39.0,0.0,39.0,0.0,0.0,10.0,39.0,0.0
38,2,0,13,2122,2430,309,3,111.0,135.0,0.0,63.0,37.0,67.5,0.0,31.5,123.0,67.5,27.0,67.5,0.0,31.5,123.0,67.5,23.151673805580451,49.5,0.0,10.5,9.0,49.5,3.0,2.0,0.0,2.0,2.0,2.0,69.0,117.0,0.0,42.0,132.0,117.0,15.0,18.0,0.0,21.0,114.0,18.0
38,2,0,14,2431,2999,569,1,129.0,330.0,105.0,5.0,64.5,110.0,52.5,5.0,564.0,145.0,64.5,83.0,52.5,5.0,564.0,176.0,39.5,46.925472826600263,45.5,0.0,0.0,102.39466131916579,2.0,3.0,2.0,1.0,1.0,3.0,104.0,176.0,98.0,5.0,564.0,252.0,25.0,71.0,7.0,5.0,564.0,7.0
38,2,3000,0,3000,3093,94,1,17.0,52.0,25.0,0.0,17.0,52.0,25.0,0.0,94.0,38.5,17.0,52.0,25.0,0.0,94.0,38.5,0.0,0.0,0.0,0.0,0.0,13.5,1.0,1.0,1.0,0.0,1.0,2.0,17.0,52.0,25.0,0.0,94.0,52.0,17.0,52.0,25.0,0.0,94.0,25.0
38,2,3000,1,3094,3174,81,3,0.0,68.0,0.0,13.0,0.0,34.0,0.0,13.0,34.0,34.0,0.0,34.0,0.0,13.0,34.0,34.0,0.0,15.0,0.0,0.0,15.0,15.0,0.0,2.0,0.0,1.0,2.0,2.0,0.0,49.0,0.0,13.0,49.0,49.0,0.0,19.0,0.0,13.0,19.0,19.0
38,2,3000,2,3175,3300,126,1,66.0,60.0,0.0,0.0,66.0,60.0,0.0,0.0,126.0,60.0,66.0,60.0,0.0,0.0,126.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,66.0,60.0,0.0,0.0,126.0,60.0,66.0,60.0,0.0,0.0,126.0,60.0
38,2,3000,3,3301,3666,366,3,184.0,155.0,0.0,27.0,92.0,77.5,0.0,27.0,169.5,77.5,92.0,77.5,0.0,27.0,169.5,77.5,17.0,44.5,0.0,0.0,27.5,44.5,2.0,2.0,0.0,1.0,2.0,2.0,109.0,122.0,0.0,27.0,197.0,122.0,75.0,33.0,0.0,27.0,142.0,33.0
38,2,3000,4,3667,4618,952,1,577.0,289.0,19.0,67.0,82.428571428571431,72.25,19.0,16.75,177.0,77.0,28.0,47.0,19.0,18.0,148.0,56.5,92.604932208753084,57.781376757567834,0.0,5.4943152439589777,130.94120818138191,56.271662495433702,7.0,4.0,1.0,4.0,5.0,4.0,286.0,171.0,19.0,23.0,366.0,171.0,12.0,24.0,19.0,8.0,19.0,24.0
38,2,3000,5,4619,4725,107,3,53.0,4.0,0.0,50.0,53.0,4.0,0.0,50.0,28.5,4.0,53.0,4.0,0.0,50.0,28.5,4.0,0.0,0.0,0.0,0.0,24.5,0.0,1.0,1.0,0.0,1.0,2.0,1.0,53.0,4.0,0.0,50.0,53.0,4.0,53.0,4.0,0.0,50.0,4.0,4.0
38,2,3000,6,4726,4748,23,1,0.0,23.0,0.0,0.0,0.0,23.0,0.0,0.0,23.0,23.0,0.0,23.0,0.0,0.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,23.0,0.0,0.0,23.0,23.0,0.0,23.0,0.0,0.0,23.0,23.0
38,2,3000,7,4749,5273,525,3,51.0,407.0,0.0,67.0,17.0,81.400000000000006,0.0,22.333333333333332,152.66666666666666,81.400000000000006,15.0,87.0,0.0,13.0,212.0,87.0,5.0990195135927845,29.445542956447589,0.0,16.858891488535722,83.91000470080364,29.445542956447589,3.0,5.0,0.0,3.0,3.0,5.0,24.0,112.0,0.0,46.0,212.0,112.0,12.0,34.0,0.0,8.0,34.0,34.0
38,2,3000,8,5274,5999,726,1,244.0,401.0,16.0,65.0,48.799999999999997,80.200000000000003,16.0,16.25,165.25,69.5,20.0,25.0,16.0,14.5,195.5,20.5,47.139792108154232,84.572808869044906,0.0,8.3479039285320003,99.285887718245235,80.826460188892767,5.0,5.0,1.0,4.0,4.0,6.0,140.0,212.0,16.0,29.0,258.0,212.0,16.0,3.0,16.0,7.0,12.0,3.0
38,2,6000,0,6000,6552,553,1,364.0,103.0,34.0,52.0,91.0,51.5,34.0,26.0,167.0,45.666666666666664,84.0,51.5,34.0,26.0,108.0,48.0,64.668384856898967,3.5,0.0,8.0,135.19615379144483,8.7305339024725299,4.0,2.0,1.0,2.0,3.0,3.0,177.0,55.0,34.0,34.0,354.0,55.0,19.0,48.0,34.0,18.0,39.0,34.0
38,2,6000,1,6553,6680,128,3,128.0,0.0,0.0,0.0,128.0,0.0,0.0,0.0,128.0,0.0,128.0,0.0,0.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,128.0,0.0,0.0,0.0,128.0,0.0,128.0,0.0,0.0,0.0,128.0,0.0
38,2,6000,2,6681,6755,75,1,27.0,48.0,0.0,0.0,27.0,48.0,0.0,0.0,75.0,48.0,27.0,48.0,0.0,0.0,75.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,27.0,48.0,0.0,0.0,75.0,48.0,27.0,48.0,0.0,0.0,75.0,48.0
38,2,6000,3,6756,6992,237,3,0.0,150.0,0.0,87.0,0.0,150.0,0.0,87.0,150.0,150.0,0.0,150.0,0.0,87.0,150.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,150.0,0.0,87.0,150.0,150.0,0.0,150.0,0.0,87.0,150.0,150.0
38,2,6000,4,6993,7540,548,1,209.0,227.0,0.0,112.0,69.666666666666671,75.666666666666671,0.0,56.0,218.0,75.666666666666671,95.0,56.0,0.0,56.0,218.0,56.0,37.249906785863985,55.258986197319572,0.0,43.0,201.0,55.258986197319572,3.0,3.0,0.0,2.0,2.0,3.0,97.0,151.0,0.0,99.0,419.0,151.0,17.0,20.0,0.0,13.0,17.0,20.0
38,2,6000,5,7541,7633,93,3,0.0,49.0,18.0,26.0,0.0,24.5,18.0,26.0,67.0,67.0,0.0,24.5,18.0,26.0,67.0,67.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,37.0,18.0,26.0,67.0,67.0,0.0,12.0,18.0,26.0,67.0,67.0
38,2,6000,6,7634,7669,36,1,0.0,17.0,0.0,19.0,0.0,17.0,0.0,19.0,17.0,17.0,0.0,17.0,0.0,19.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,17.0,0.0,19.0,17.0,17.0,0.0,17.0,0.0,19.0,17.0,17.0
38,2,6000,7,7670,7686,17,3,0.0,17.0,0.0,0.0,0.0,17.0,0.0,0.0,17.0,17.0,0.0,17.0,0.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,17.0,0.0,0.0,17.0,17.0,0.0,17.0,0.0,0.0,17.0,17.0
38,2,6000,8,7687,8387,701,1,305.0,255.0,88.0,53.0,61.0,51.0,22.0,26.5,216.0,42.875,59.0,30.0,22.0,26.5,235.0,25.0,18.579558659989747,54.273382057874372,10.198039027185569,4.5,158.56229059899457,46.339609137324409,5.0,5.0,4.0,2.0,3.0,8.0,94.0,158.0,34.0,31.0,400.0,158.0,42.0,13.0,10.0,22.0,13.0,10.0
38,2,6000,9,8388,8451,64,3,13.0,32.0,19.0,0.0,13.0,32.0,19.0,0.0,64.0,51.0,13.0,32.0,19.0,0.0,64.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,13.0,32.0,19.0,0.0,64.0,51.0,13.0,32.0,19.0,0.0,64.0,51.0
38,2,6000,10,8452,8541,90,1,90.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,90.0,0.0,90.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,90.0,0.0,0.0,0.0,90.0,0.0,90.0,0.0,0.0,0.0,90.0,0.0
38,2,6000,11,8542,8837,296,3,162.0,52.0,0.0,82.0,81.0,52.0,0.0,27.333333333333332,71.333333333333329,52.0,81.0,52.0,0.0,27.0,73.0,52.0,8.0,0.0,0.0,9.3926685357369131,15.151090903151349,0.0,2.0,1.0,0.0,3.0,3.0,1.0,89.0,52.0,0.0,39.0,89.0,52.0,73.0,52.0,0.0,16.0,52.0,52.0
38,2,6000,12,8838,8920,83,1,0.0,68.0,0.0,15.0,0.0,68.0,0.0,15.0,68.0,68.0,0.0,68.0,0.0,15.0,68.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,68.0,0.0,15.0,68.0,68.0,0.0,68.0,0.0,15.0,68.0,68.0
38,2,6000,13,8921,8976,56,3,0.0,30.0,0.0,26.0,0.0,30.0,0.0,26.0,30.0,30.0,0.0,30.0,0.0,26.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,30.0,0.0,26.0,30.0,30.0,0.0,30.0,0.0,26.0,30.0,30.0
38,2,6000,14,8977,8991,15,1,0.0,10.0,0.0,5.0,0.0,10.0,0.0,5.0,10.0,10.0,0.0,10.0,0.0,5.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,10.0,0.0,5.0,10.0,10.0,0.0,10.0,0.0,5.0,10.0,10.0
38,2,6000,15,8992,8999,8,3,0.0,8.0,0.0,0.0,0.0,8.0,0.0,0.0,8.0,8.0,0.0,8.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,8.0,0.0,0.0,8.0,8.0,0.0,8.0,0.0,0.0,8.0,8.0
41,1,0,0,0,68,69,1,11.0,0.0,0.0,58.0,11.0,0.0,0.0,58.0,11.0,0.0,11.0,0.0,0.0,58.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,11.0,0.0,0.0,58.0,11.0,0.0,11.0,0.0,0.0,58.0,11.0,0.0
41,1,0,1,69,77,9,3,0.0,0.0,0.0,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0
41,1,0,2,78,148,71,1,0.0,39.0,0.0,32.0,0.0,39.0,0.0,32.0,39.0,39.0,0.0,39.0,0.0,32.0,39.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,39.0,0.0,32.0,39.0,39.0,0.0,39.0,0.0,32.0,39.0,39.0
41,1,0,3,149,188,40,3,0.0,38.0,0.0,2.0,0.0,38.0,0.0,2.0,38.0,38.0,0.0,38.0,0.0,2.0,38.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,38.0,0.0,2.0,38.0,38.0,0.0,38.0,0.0,2.0,38.0,38.0
41,1,0,4,189,205,17,1,0.0,0.0,0.0,17.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0
41,1,0,5,206,224,19,3,0.0,0.0,0.0,19.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0
41,1,0,6,225,255,31,1,0.0,0.0,0.0,31.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0
41,1,0,7,256,324,69,3,0.0,0.0,0.0,69.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0
41,1,0,8,325,341,17,1,0.0,11.0,0.0,6.0,0.0,11.0,0.0,6.0,11.0,11.0,0.0,11.0,0.0,6.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,11.0,0.0,6.0,11.0,11.0,0.0,11.0,0.0,6.0,11.0,11.0
41,1,0,9,342,450,109,3,20.0,1.0,0.0,88.0,20.0,1.0,0.0,44.0,10.5,1.0,20.0,1.0,0.0,44.0,10.5,1.0,0.0,0.0,0.0,10.0,9.5,0.0,1.0,1.0,0.0,2.0,2.0,1.0,20.0,1.0,0.0,54.0,20.0,1.0,20.0,1.0,0.0,34.0,1.0,1.0
41,1,0,10,451,482,32,1,0.0,7.0,0.0,25.0,0.0,7.0,0.0,25.0,7.0,7.0,0.0,7.0,0.0,25.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,7.0,0.0,25.0,7.0,7.0,0.0,7.0,0.0,25.0,7.0,7.0
41,1,0,11,483,517,35,3,0.0,35.0,0.0,0.0,0.0,35.0,0.0,0.0,35.0,35.0,0.0,35.0,0.0,0.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,35.0,0.0,0.0,35.0,35.0,0.0,35.0,0.0,0.0,35.0,35.0
41,1,0,12,518,785,268,1,0.0,30.0,169.0,69.0,0.0,30.0,169.0,69.0,99.5,99.5,0.0,30.0,169.0,69.0,99.5,99.5,0.0,0.0,0.0,0.0,69.5,69.5,0.0,1.0,1.0,1.0,2.0,2.0,0.0,30.0,169.0,69.0,169.0,169.0,0.0,30.0,169.0,69.0,30.0,30.0
41,1,0,13,786,900,115,3,86.0,0.0,29.0,0.0,86.0,0.0,29.0,0.0,115.0,29.0,86.0,0.0,29.0,0.0,115.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,86.0,0.0,29.0,0.0,115.0,29.0,86.0,0.0,29.0,0.0,115.0,29.0
41,1,0,14,901,932,32,1,18.0,0.0,0.0,14.0,18.0,0.0,0.0,14.0,18.0,0.0,18.0,0.0,0.0,14.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,18.0,0.0,0.0,14.0,18.0,0.0,18.0,0.0,0.0,14.0,18.0,0.0
41,1,0,15,933,1056,124,3,0.0,0.0,0.0,124.0,0.0,0.0,0.0,124.0,0.0,0.0,0.0,0.0,0.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,124.0,0.0,0.0,0.0,0.0,0.0,124.0,0.0,0.0
41,1,0,16,1057,1121,65,1,0.0,0.0,36.0,29.0,0.0,0.0,36.0,14.5,36.0,36.0,0.0,0.0,36.0,14.5,36.0,36.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,36.0,18.0,36.0,36.0,0.0,0.0,36.0,11.0,36.0,36.0
41,1,0,17,1122,1166,45,3,0.0,0.0,38.0,7.0,0.0,0.0,38.0,7.0,38.0,38.0,0.0,0.0,38.0,7.0,38.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,38.0,7.0,38.0,38.0,0.0,0.0,38.0,7.0,38.0,38.0
41,1,0,18,1167,1296,130,1,0.0,0.0,130.0,0.0,0.0,0.0,130.0,0.0,130.0,130.0,0.0,0.0,130.0,0.0,130.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,130.0,0.0,130.0,130.0,0.0,0.0,130.0,0.0,130.0,130.0
